Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4126,968500239,tomcmoore (3/3),0,244.75,SF Kevin Durant PG Tyreke Evans C Nikola Jokic UTIL Kelly Olynyk G Tyler Johnson PF Bam Adebayo SG Wayne Ellington F Johnny O'Bryant III,,,
4126,968663788,dynocore (5/6),0,244.75,C Nikola Jokic F Draymond Green SF Kyle Kuzma PG Eric Bledsoe G Jeff Teague UTIL Carmelo Anthony PF John Collins SG Mario Hezonja,,,
4126,968675642,mstockholm01 (6/7),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968684422,jody2130,0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968715271,thats_game (1/2),0,244.75,PG Russell Westbrook SG Victor Oladipo PF John Collins SF Justin Holiday C Julius Randle G Yogi Ferrell F E'Twaun Moore UTIL Wayne Ellington,,,
4126,968718921,longhornles (2/2),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968725388,raglegacy (4/6),0,244.75,UTIL Karl-Anthony Towns G John Wall PG Kemba Walker C Myles Turner SG Eric Bledsoe SF Wilson Chandler F Evan Turner PF Brandan Wright,,,
4126,968741691,nikia0928 (7/11),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968745552,nikia0928 (8/11),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968746374,gianvelasquez (2/2),0,244.75,C DeMarcus Cousins F Khris Middleton UTIL Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968748356,Mikelarry02 (2/2),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968755153,DavesQuest,0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968759342,Chupa257 (1/3),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968759406,Chupa257 (2/3),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968761455,HotBoiSmith23,0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968762140,fcurev (1/4),0,244.75,SG Khris Middleton PF Draymond Green SF Kyle Kuzma F Jonathon Simmons PG Eric Bledsoe C Taj Gibson G Shabazz Napier UTIL Malcolm Brogdon,,,
4126,968762157,fcurev (2/4),0,244.75,SG Khris Middleton PF Draymond Green SF Kyle Kuzma F Jonathon Simmons PG Eric Bledsoe C Taj Gibson G Shabazz Napier UTIL Malcolm Brogdon,,,
4126,968768674,Chupa257 (3/3),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968769176,ChiefFAN22 (1/3),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4126,968771309,fcurev (3/4),0,244.75,SG Khris Middleton PF Draymond Green SF Kyle Kuzma F Jonathon Simmons PG Eric Bledsoe C Taj Gibson G Shabazz Napier UTIL Malcolm Brogdon,,,
4126,968780978,fcurev (4/4),0,244.75,SG Khris Middleton PF Draymond Green SF Kyle Kuzma F Jonathon Simmons PG Eric Bledsoe C Taj Gibson G Shabazz Napier UTIL Malcolm Brogdon,,,
4126,968781163,nicaragua69 (3/3),0,244.75,C DeMarcus Cousins UTIL Khris Middleton F Kyle Kuzma SG Eric Bledsoe G Jeff Teague PG Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4156,967787127,skull68,0,244.5,UTIL DeAndre Jordan G Lou Williams F Kyle Kuzma PG Eric Bledsoe SG Josh Richardson C John Collins SF Nicolas Batum PF Julius Randle,,,
4156,968002384,DSK3DSK3 (9/20),0,244.5,G Kyrie Irving C Al Horford PG Lou Williams SG Andrew Wiggins UTIL Ricky Rubio F Julius Randle SF Marcus Smart PF Dirk Nowitzki,,,
4156,968127808,chachaboy28,0,244.5,PG Kyrie Irving SG Klay Thompson SF Kyle Kuzma C Zach Randolph PF Jayson Tatum G Nicolas Batum F Lauri Markkanen UTIL Joe Ingles,,,
4156,968227667,mpr3eagle2 (10/20),0,244.5,UTIL Karl-Anthony Towns C Nikola Jokic F Draymond Green PG Eric Bledsoe G Jeff Teague SG Nicolas Batum SF Wilson Chandler PF Brandan Wright,,,
4156,968264678,rothe89 (1/2),0,244.5,PG John Wall SG CJ McCollum SF Kyle Kuzma UTIL Harrison Barnes PF John Collins G Caris LeVert C Willie Cauley-Stein F Trey Lyles,,,
4156,968280758,tsmoke38 (1/4),0,244.5,C DeMarcus Cousins G Lou Williams SG Josh Richardson SF Will Barton PG Tyler Johnson UTIL Julius Randle F Denzel Valentine PF Wilson Chandler,,,
4156,968280773,tsmoke38 (2/4),0,244.5,C DeMarcus Cousins G Lou Williams SG Josh Richardson SF Will Barton PG Tyler Johnson UTIL Julius Randle F Denzel Valentine PF Wilson Chandler,,,
4156,968289023,tsmoke38 (3/4),0,244.5,C DeMarcus Cousins G Lou Williams SG Josh Richardson SF Will Barton PG Tyler Johnson UTIL Julius Randle F Denzel Valentine PF Wilson Chandler,,,
4156,968318109,Captainwacky (14/20),0,244.5,C Nikola Vucevic SF Khris Middleton UTIL DeAndre Jordan F Paul George PG Eric Bledsoe G Shabazz Napier SG Mario Hezonja PF Brandan Wright,,,
4156,968482543,christhecomet (1/8),0,244.5,F Anthony Davis PG John Wall UTIL Nikola Jokic C Myles Turner G Tyler Johnson SG Bojan Bogdanovic SF Evan Turner PF Brandan Wright,,,
4156,968532789,aklong406 (3/3),0,244.5,UTIL LaMarcus Aldridge F Kyle Kuzma SF Harrison Barnes PG Eric Bledsoe C Steven Adams G Jeff Teague SG Andrew Wiggins PF Frank Kaminsky,,,
4156,968588044,astrouf (9/10),0,244.5,C Nikola Vucevic UTIL Nikola Jokic F Kyle Kuzma SG Spencer Dinwiddie SF Josh Richardson PG Austin Rivers G Tyler Johnson PF Gorgui Dieng,,,
4156,968656684,Cvgtodd (3/20),0,244.5,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Tyler Johnson UTIL Dennis Smith Jr. PG Shabazz Napier F Wilson Chandler PF Jordan Bell,,,
4156,968668501,MadeFromMetal,0,244.5,SF Kevin Durant UTIL Nikola Jokic F Josh Richardson G Darren Collison PG Austin Rivers PF Trey Lyles SG Lance Stephenson C Jordan Bell,,,
4156,968669547,Cvgtodd (18/20),0,244.5,SF Kevin Durant C Nikola Jokic SG Eric Bledsoe G Tyler Johnson UTIL Dennis Smith Jr. PG Shabazz Napier F Wilson Chandler PF Jordan Bell,,,
4156,968676582,barages (2/2),0,244.5,PG Kyrie Irving C DeAndre Jordan SF Paul George G Eric Bledsoe SG Andrew Wiggins PF Carmelo Anthony F Allen Crabbe UTIL Patty Mills,,,
4156,968688593,ClutchCityFinest (2/3),0,244.5,C DeMarcus Cousins SG Khris Middleton PF Draymond Green SF Kyle Kuzma PG Eric Bledsoe F Bam Adebayo G Josh Jackson UTIL Brandan Wright,,,
4156,968697422,NickH11 (1/3),0,244.5,SG CJ McCollum SF Khris Middleton PF Draymond Green UTIL Paul George PG Eric Bledsoe G Andrew Wiggins C John Henson F Kenneth Faried,,,
4156,968700157,Barbcat (2/2),0,244.5,PG Victor Oladipo G CJ McCollum SG Jrue Holiday SF Kyle Kuzma PF T.J. Warren C Mason Plumlee F Michael Kidd-Gilchrist UTIL Dwight Powell,,,
4156,968715346,markmajors,0,244.5,G Victor Oladipo C Dwight Howard PG Kemba Walker PF James Johnson SF Otto Porter Jr. F Alex Len UTIL Shabazz Napier SG Matthew Dellavedova,,,
4176,967658456,csmaniac (12/20),0,244.25,C Nikola Vucevic UTIL Tyreke Evans F Draymond Green G Dennis Schroder PG Kemba Walker SG Eric Bledsoe SF James Ennis III PF Brandan Wright,,,
4176,968066480,nwilson42010,0,244.25,C Draymond Green SG Lou Williams PG Lonzo Ball SF Kyle Kuzma PF Nikola Mirotic F Zach Randolph G Dennis Smith Jr. UTIL Wilson Chandler,,,
4176,968097055,jearthur10 (1/2),0,244.25,PG Russell Westbrook C Nikola Jokic UTIL DeAndre Jordan PF Derrick Favors G Denzel Valentine SG Malcolm Brogdon SF Wilson Chandler F Jordan Bell,,,
4176,968194123,AgentChand (3/4),0,244.25,UTIL Kevin Durant SG Tyreke Evans F Khris Middleton G Jeff Teague PG Tyler Johnson SF Marvin Williams PF Frank Kaminsky C David West,,,
4176,968399032,agale15 (2/3),0,244.25,G John Wall PG CJ McCollum C Nikola Jokic PF T.J. Warren SG Jamal Murray F Nicolas Batum UTIL Michael Kidd-Gilchrist SF Chandler Parsons,,,
4176,968407333,watson86 (2/3),0,244.25,SF Kevin Durant PG Victor Oladipo C Nikola Jokic PF Trey Lyles G Mario Hezonja F Jordan Bell UTIL Marvin Williams SG Wayne Ellington,,,
4176,968462083,TheBordenator (2/2),0,244.25,SF Paul George PF Kyle Kuzma G Jonathon Simmons PG Eric Bledsoe SG Josh Richardson UTIL Zach Randolph F Nicolas Batum C Julius Randle,,,
4176,968467620,torrrrrrrry (6/7),0,244.25,PG Russell Westbrook C Karl-Anthony Towns UTIL Nikola Jokic SG Tyler Johnson SF Nicolas Batum G Evan Turner PF Jordan Mickey F Brandan Wright,,,
4176,968483591,Bigrob71940 (1/5),0,244.25,PG Victor Oladipo G Lonzo Ball F Kyle Kuzma UTIL Rodney Hood PF Carmelo Anthony SG Jamal Murray SF Larry Nance Jr. C Zach Collins,,,
4176,968631962,tvalakis,0,244.25,UTIL Russell Westbrook C Karl-Anthony Towns SG Spencer Dinwiddie PG Shabazz Napier PF Greg Monroe G Malcolm Brogdon F Jordan Bell SF Michael Kidd-Gilchrist,,,
4176,968670180,ROSEY78 (1/2),0,244.25,PF DeMarcus Cousins C Karl-Anthony Towns G Kent Bazemore F Kelly Olynyk PG Darren Collison SG Buddy Hield SF Wayne Ellington UTIL Michael Carter-Williams,,,
4176,968709828,bscoop13,0,244.25,UTIL Karl-Anthony Towns C Nikola Jokic SF Khris Middleton F Draymond Green G Tyler Johnson PG Malcolm Brogdon SG Evan Turner PF Bam Adebayo,,,
4176,968710032,mcmurata,0,244.25,PG Russell Westbrook SG Jimmy Butler C Nikola Jokic G Eric Bledsoe UTIL Malcolm Brogdon F Lance Stephenson SF Wayne Ellington PF Brandan Wright,,,
4176,968728454,roel2112 (2/12),0,244.25,PF DeMarcus Cousins SG Khris Middleton C DeAndre Jordan SF Josh Richardson PG Tyler Johnson G Shabazz Napier F Wayne Ellington UTIL Brandan Wright,,,
4176,968729068,mizb29 (2/3),0,244.25,PG John Wall SG CJ McCollum F Draymond Green UTIL Paul George G Eric Bledsoe SF Rudy Gay PF Bam Adebayo C Tyler Zeller,,,
4176,968747250,robertlevine (1/2),0,244.25,G Victor Oladipo SG Bradley Beal C Draymond Green PG Eric Bledsoe SF Josh Richardson F Jordan Bell PF Bam Adebayo UTIL Wayne Ellington,,,
4176,968747298,jaycos22 (2/2),0,244.25,PF Kevin Durant UTIL Lonzo Ball SF Kyle Kuzma PG Jamal Murray SG Tyler Johnson C Mason Plumlee F Wilson Chandler G Mario Hezonja,,,
4176,968755006,ayoubi015 (1/2),0,244.25,G Russell Westbrook C Karl-Anthony Towns UTIL Draymond Green F Kyle Kuzma SG Isaiah Canaan PG Patrick McCaw PF Montrezl Harrell SF Wes Iwundu,,,
4176,968770265,iCalebb (8/10),0,244.25,UTIL Tyreke Evans G CJ McCollum PF Al Horford F Andrew Wiggins SG Will Barton C John Collins SF Al-Farouq Aminu PG Malcolm Brogdon,,,
4176,968771487,ayoubi015 (2/2),0,244.25,G Russell Westbrook C Karl-Anthony Towns UTIL Draymond Green F Kyle Kuzma SG Isaiah Canaan PG Patrick McCaw PF Montrezl Harrell SF Wes Iwundu,,,
4176,968781392,DABLACKGODZILLA (1/3),0,244.25,C Karl-Anthony Towns SG Khris Middleton PG Lonzo Ball F Kyle Kuzma SF Harrison Barnes PF Rondae Hollis-Jefferson G Andre Roberson UTIL Raymond Felton,,,
4176,968781651,DABLACKGODZILLA (3/3),0,244.25,C Karl-Anthony Towns SG Khris Middleton PG Lonzo Ball F Kyle Kuzma SF Harrison Barnes PF Rondae Hollis-Jefferson G Andre Roberson UTIL Raymond Felton,,,
4198,967573540,Domy5221985 (1/5),0,244,C Karl-Anthony Towns F Khris Middleton UTIL Lonzo Ball PF Nikola Mirotic SF Harrison Barnes SG Marcus Smart G Terry Rozier PG Tomas Satoransky,,,
4198,967587820,granny61990,0,244,SG Victor Oladipo C Karl-Anthony Towns G Khris Middleton UTIL Ricky Rubio PF Bobby Portis SF Wesley Matthews PG George Hill F Evan Turner,,,
4198,967672172,djacksosfg (2/6),0,244,G John Wall SF Jonathon Simmons F Josh Richardson UTIL Elfrid Payton PF Taj Gibson SG Kentavious Caldwell-Pope C Alex Len PG Shabazz Napier,,,
4198,967672997,jasonkrivcik (1/2),0,244,SG Bradley Beal PF Draymond Green SF Kyle Kuzma C Nikola Mirotic PG Jeff Teague F Taj Gibson G Austin Rivers UTIL Bojan Bogdanovic,,,
4198,967788853,brownbsr (2/12),0,244,SF Kevin Durant C Nikola Jokic UTIL LaMarcus Aldridge F Kelly Olynyk PG Tyler Johnson G Shabazz Napier SG Wayne Ellington PF Brandan Wright,,,
4198,967981257,craka216 (3/4),0,244,PG Russell Westbrook C Anthony Davis SG Victor Oladipo UTIL Josh Jackson F Chandler Parsons SF Joe Johnson G Marco Belinelli PF Maurice Harkless,,,
4198,968041583,mcaldera11,0,244,C Karl-Anthony Towns SG Jimmy Butler SF T.J. Warren PF Taj Gibson F Alex Len G Shabazz Napier PG George Hill UTIL Josh Jackson,,,
4198,968610430,Venatos,0,244,C DeAndre Jordan PF Draymond Green F Kyle Kuzma SF Jonathon Simmons PG Eric Bledsoe G Jeff Teague UTIL Austin Rivers SG Wayne Ellington,,,
4198,968658843,szeiss86,0,244,PG Kyrie Irving F Khris Middleton SF Kyle Kuzma PF T.J. Warren UTIL John Collins G Shabazz Napier SG Denzel Valentine C Greg Monroe,,,
4198,968675479,cpic1 (14/20),0,244,SG Bradley Beal UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe PF Rondae Hollis-Jefferson F Alex Len G Tyler Johnson SF Wayne Ellington,,,
4198,968699702,perihadion (2/2),0,244,UTIL DeMarcus Cousins PF Kyle Kuzma C Myles Turner SG Eric Bledsoe F Taj Gibson PG Darren Collison SF Michael Kidd-Gilchrist G Wayne Ellington,,,
4198,968721803,jmartt (2/4),0,244,SF Kevin Durant SG Victor Oladipo F Kyle Kuzma PG Eric Bledsoe UTIL Austin Rivers C Frank Kaminsky G Andre Roberson PF Brandan Wright,,,
4198,968731610,Scottball64,0,244,UTIL Victor Oladipo PG John Wall G Spencer Dinwiddie PF John Collins SG Austin Rivers F Lauri Markkanen C Greg Monroe SF E'Twaun Moore,,,
4198,968732963,thegunnard (3/3),0,244,C DeMarcus Cousins SF Khris Middleton UTIL Draymond Green SG Eric Bledsoe PF Zach Randolph G Mario Hezonja PG George Hill F Brandan Wright,,,
4198,968733097,adamd5581,0,244,SF Kevin Durant SG Tyreke Evans PF Kyle Kuzma C Zach Randolph PG Austin Rivers G Denzel Valentine F Mason Plumlee UTIL Brandan Wright,,,
4198,968734966,sportsfreak_15 (8/20),0,244,UTIL Kevin Durant SF Khris Middleton PG Eric Bledsoe F Josh Richardson G Tyler Johnson SG Shabazz Napier PF Jordan Bell C Brandan Wright,,,
4198,968736426,c_victor11 (1/2),0,244,PG Russell Westbrook SG Jimmy Butler C Taj Gibson G Jeremy Lamb SF Caris LeVert PF Lauri Markkanen UTIL Bojan Bogdanovic F Allen Crabbe,,,
4198,968745938,MrFantasy757 (3/4),0,244,C Anthony Davis PG Kyrie Irving SF Paul George UTIL Rodney Hood PF Julius Randle F Jordan Bell SG Wayne Ellington G Malcolm Delaney,,,
4198,968759067,Rocketime (2/4),0,244,PG John Wall SG Tyreke Evans G Bradley Beal C Nikola Jokic SF Kyle Kuzma UTIL Marvin Williams PF Jamil Wilson F Marquese Chriss,,,
4198,968768234,Rocketime (4/4),0,244,PG John Wall SG Tyreke Evans G Bradley Beal C Nikola Jokic SF Kyle Kuzma UTIL Marvin Williams PF Jamil Wilson F Marquese Chriss,,,
4198,968770569,gabriellalovee (2/3),0,244,PG John Wall UTIL Bradley Beal SG CJ McCollum C Derrick Favors SF Nicolas Batum PF Al-Farouq Aminu G Shabazz Napier F Wilson Chandler,,,
4219,967602539,byron31,0,243.75,C Nikola Jokic PF LaMarcus Aldridge F Khris Middleton G Lonzo Ball SF Kyle Kuzma UTIL Greg Monroe PG Malcolm Brogdon SG George Hill,,,
4219,967821226,IA2016 (4/6),0,243.75,F DeMarcus Cousins UTIL Karl-Anthony Towns C Myles Turner G Eric Bledsoe SG Tyler Johnson PG Malcolm Brogdon SF Wayne Ellington PF Brandan Wright,,,
4219,967831352,davmic (1/4),0,243.75,PG Russell Westbrook G Kyrie Irving SF Kyle Kuzma SG Eric Bledsoe PF Jayson Tatum UTIL Terry Rozier C Frank Kaminsky F Al Jefferson,,,
4219,967998085,marcuseightyfive (1/9),0,243.75,UTIL Nikola Jokic SF Khris Middleton SG Jrue Holiday F Draymond Green PG Eric Bledsoe C Alex Len G Shabazz Napier PF Brandan Wright,,,
4219,968007333,marcuseightyfive (4/9),0,243.75,UTIL Nikola Jokic SF Khris Middleton SG Jrue Holiday F Draymond Green PG Eric Bledsoe C Alex Len G Shabazz Napier PF Brandan Wright,,,
4219,968007389,marcuseightyfive (7/9),0,243.75,UTIL Nikola Jokic SF Khris Middleton SG Jrue Holiday F Draymond Green PG Eric Bledsoe C Alex Len G Shabazz Napier PF Brandan Wright,,,
4219,968075346,Jordan_2,0,243.75,G Kyrie Irving PG CJ McCollum C LaMarcus Aldridge SF Kyle Kuzma F Andrew Wiggins SG Malcolm Brogdon UTIL Lance Stephenson PF Jordan Bell,,,
4219,968105693,SnoozDude (14/20),0,243.75,UTIL DeMarcus Cousins SG Bradley Beal G Khris Middleton C Myles Turner PG Eric Bledsoe F Chandler Parsons SF Wayne Ellington PF Brandan Wright,,,
4219,968181554,kevinjrjames (10/10),0,243.75,PG Russell Westbrook SF Khris Middleton UTIL Lauri Markkanen G Denzel Valentine PF Bobby Portis F E'Twaun Moore C Jordan Bell SG Andre Iguodala,,,
4219,968208058,macshivante,0,243.75,SG Jimmy Butler UTIL DeAndre Jordan C Al Horford PG Kris Dunn PF Alex Len SF DeMarre Carroll G Kelly Oubre Jr. F Dirk Nowitzki,,,
4219,968329069,DLStratton,0,243.75,F Draymond Green PG Lou Williams SF Kyle Kuzma G Eric Bledsoe C Zach Randolph UTIL Taj Gibson SG Nicolas Batum PF Lauri Markkanen,,,
4219,968340840,sperius (3/3),0,243.75,PG Russell Westbrook SG Victor Oladipo C Myles Turner PF Julius Randle G Yogi Ferrell F Mason Plumlee SF Lance Stephenson UTIL Jonas Jerebko,,,
4219,968348899,Ovyrulz8,0,243.75,PG Russell Westbrook UTIL Victor Oladipo C Myles Turner SF Rodney Hood SG Yogi Ferrell PF Wilson Chandler G Mike James F Tony Snell,,,
4219,968637066,Jamsho9 (1/2),0,243.75,C Draymond Green PG Lou Williams SF Brandon Ingram PF Nikola Mirotic SG Eric Bledsoe G Elfrid Payton UTIL Austin Rivers F Greg Monroe,,,
4219,968675470,cpic1 (5/20),0,243.75,PG John Wall UTIL Nikola Jokic F LaMarcus Aldridge C DeAndre Jordan SG Eric Bledsoe G Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
4219,968676990,Peackleez (1/3),0,243.75,PG CJ McCollum F LaMarcus Aldridge G Lonzo Ball SG Brandon Ingram SF Kyle Kuzma PF Domantas Sabonis C Dirk Nowitzki UTIL George Hill,,,
4219,968678365,rsimone (12/12),0,243.75,PG Kyrie Irving UTIL CJ McCollum C Nikola Jokic F Kyle Kuzma SG Spencer Dinwiddie G Tyler Johnson SF Michael Kidd-Gilchrist PF Brandan Wright,,,
4219,968688811,deskman11 (1/2),0,243.75,PG John Wall SG Khris Middleton PF Zach Randolph SF Thaddeus Young C Taj Gibson G Austin Rivers F Caris LeVert UTIL Joe Ingles,,,
4219,968724444,bookert21,0,243.75,UTIL Karl-Anthony Towns G John Wall F Draymond Green C Myles Turner PG Eric Bledsoe SF Wilson Chandler SG Evan Turner PF Brandan Wright,,,
4219,968725385,raglegacy (1/6),0,243.75,UTIL Karl-Anthony Towns G John Wall F Draymond Green C Myles Turner PG Eric Bledsoe SF Wilson Chandler SG Evan Turner PF Brandan Wright,,,
4219,968727834,gianvelasquez (1/2),0,243.75,PG Kyrie Irving C DeAndre Jordan G Lou Williams F Andrew Wiggins UTIL Darren Collison PF Lauri Markkanen SF Joe Ingles SG Jordan Clarkson,,,
4219,968755859,corcoram (4/4),0,243.75,G Tyreke Evans C DeAndre Jordan PG Lonzo Ball SG Eric Bledsoe SF Josh Richardson PF Alex Len F John Collins UTIL Jamal Crawford,,,
4219,968762435,AllorNothing78 (1/2),0,243.75,UTIL Nikola Jokic SF Khris Middleton C Dwight Howard G Dennis Schroder SG Kris Dunn PG Eric Bledsoe F Michael Kidd-Gilchrist PF Joffrey Lauvergne,,,
4219,968762472,AllorNothing78 (2/2),0,243.75,UTIL Nikola Jokic SF Khris Middleton C Dwight Howard G Dennis Schroder SG Kris Dunn PG Eric Bledsoe F Michael Kidd-Gilchrist PF Joffrey Lauvergne,,,
4243,967767414,nolefan31 (10/20),0,243.5,PF DeMarcus Cousins C Nikola Jokic UTIL Myles Turner SG Josh Richardson PG Jeff Teague G George Hill F Allen Crabbe SF Wayne Ellington,,,
4243,967769809,Tugrules,0,243.5,F Kevin Durant PG Tyreke Evans SG Bradley Beal SF Kyle Kuzma PF Wilson Chandler C Bam Adebayo G Wayne Ellington UTIL Thabo Sefolosha,,,
4243,967784478,chez68 (2/2),0,243.5,PG Victor Oladipo UTIL Nikola Mirotic G Andrew Wiggins C Taj Gibson SF Jayson Tatum PF Alex Len SG Austin Rivers F Marcus Smart,,,
4243,967789108,brownbsr (7/12),0,243.5,F DeMarcus Cousins UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe G Jeff Teague SG Tyler Johnson SF Evan Turner PF Brandan Wright,,,
4243,967821227,IA2016 (5/6),0,243.5,F DeMarcus Cousins UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe G Jeff Teague SG Tyler Johnson SF Evan Turner PF Brandan Wright,,,
4243,968127839,buckstratford (20/20),0,243.5,F DeMarcus Cousins UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe G Jeff Teague SG Tyler Johnson SF Evan Turner PF Brandan Wright,,,
4243,968197862,Igetmoney732 (1/7),0,243.5,UTIL Kevin Durant G Eric Bledsoe F Otto Porter Jr. PG Elfrid Payton SF Jayson Tatum SG Justin Holiday C Greg Monroe PF Bobby Portis,,,
4243,968234305,Pirks98,0,243.5,PF Anthony Davis SF Kyle Kuzma C Nikola Mirotic F Taj Gibson UTIL Will Barton PG Tyler Johnson SG Shabazz Napier G Allen Crabbe,,,
4243,968245621,criminalbob,0,243.5,F DeMarcus Cousins PG CJ McCollum C DeAndre Jordan SF T.J. Warren SG Andrew Wiggins G Kelly Oubre Jr. UTIL David West PF Gorgui Dieng,,,
4243,968297517,kingtray7623 (2/5),0,243.5,F DeMarcus Cousins UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe G Jeff Teague SG Tyler Johnson SF Evan Turner PF Brandan Wright,,,
4243,968304960,beefybluejay,0,243.5,PG Victor Oladipo SG Khris Middleton C DeAndre Jordan PF Draymond Green SF T.J. Warren UTIL Joe Ingles G Nick Young F Shabazz Muhammad,,,
4243,968353319,Sdotbrown24 (15/20),0,243.5,G Tyreke Evans PF LaMarcus Aldridge UTIL DeAndre Jordan SG Kris Dunn SF Kyle Kuzma C Zach Randolph PG George Hill F Brandan Wright,,,
4243,968393034,Paxson012 (20/20),0,243.5,SG Tyreke Evans UTIL CJ McCollum PG Jrue Holiday C DeAndre Jordan G Eric Bledsoe F Jeremy Lamb PF Frank Kaminsky SF Chandler Parsons,,,
4243,968473509,honoblue,0,243.5,PG Russell Westbrook UTIL John Wall SF Kyle Kuzma C Myles Turner F Kelly Olynyk SG Evan Turner G Joe Harris PF Brandan Wright,,,
4243,968516973,moldova (15/19),0,243.5,F Paul George G Lonzo Ball C Steven Adams SG Josh Richardson SF Thaddeus Young PF Kelly Olynyk UTIL Kentavious Caldwell-Pope PG Tyler Johnson,,,
4243,968517013,moldova (16/19),0,243.5,F Paul George G Lonzo Ball C Steven Adams SG Josh Richardson SF Thaddeus Young PF Kelly Olynyk UTIL Kentavious Caldwell-Pope PG Tyler Johnson,,,
4243,968580661,Thanos44 (2/2),0,243.5,PG Russell Westbrook PF Draymond Green SG Kris Dunn C Zach Randolph G Austin Rivers F Lauri Markkanen SF Wilson Chandler UTIL Kosta Koufos,,,
4243,968642076,BrettDogg,0,243.5,F DeMarcus Cousins UTIL Nikola Jokic C Myles Turner PG Eric Bledsoe G Jeff Teague SG Tyler Johnson SF Evan Turner PF Brandan Wright,,,
4243,968644469,superhippy (8/20),0,243.5,C Karl-Anthony Towns SG Bradley Beal SF Khris Middleton PF Kyle Kuzma PG Shabazz Napier UTIL Wesley Matthews G George Hill F Lance Stephenson,,,
4243,968675484,cpic1 (19/20),0,243.5,G John Wall F LaMarcus Aldridge C DeAndre Jordan PG Eric Bledsoe PF Alex Len UTIL Willie Cauley-Stein SF Al-Farouq Aminu SG Wayne Ellington,,,
4243,968710506,Holli5ter81 (3/3),0,243.5,PG John Wall UTIL Bradley Beal G CJ McCollum SF Kyle Kuzma PF Nikola Mirotic SG J.J. Barea F Jordan Bell C Tyler Zeller,,,
4243,968739584,Skins888 (4/4),0,243.5,PG Victor Oladipo UTIL John Wall SG Bradley Beal F Khris Middleton SF Wesley Matthews G Allen Crabbe C Frank Kaminsky PF Jerami Grant,,,
4243,968743258,Gpalmer16 (2/2),0,243.5,UTIL Kyrie Irving PG Lonzo Ball SG Brandon Ingram SF Kyle Kuzma F Zach Randolph G Austin Rivers PF Lauri Markkanen C Jordan Bell,,,
4243,968743333,kmac24,0,243.5,PG Victor Oladipo SG Bradley Beal SF Khris Middleton C Jusuf Nurkic G Caris LeVert F DeMarre Carroll PF Mike Scott UTIL David West,,,
4243,968750044,jettagirl52,0,243.5,SG Jimmy Butler PG John Wall SF Khris Middleton UTIL Kyle Kuzma PF Zach Randolph C Bam Adebayo G Frank Mason III F Wayne Ellington,,,
