Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1396,974284674,cheddabisque (34/150),0,281.75,SG James Harden C Andre Drummond F Kristaps Porzingis SF Jayson Tatum PG Ish Smith UTIL Nene Hilario PF Zach Collins G Tyus Jones,,,
1396,974294184,amoney15000 (1/3),0,281.75,UTIL Andre Drummond C Karl-Anthony Towns G Jimmy Butler F Al Horford PG Ish Smith PF Bismack Biyombo SF Reggie Bullock SG Tyus Jones,,,
1396,974317020,Pillagingpirate,0,281.75,C Andre Drummond UTIL Aaron Gordon PF Al Horford F Pau Gasol SF Tobias Harris PG Ish Smith G Shabazz Napier SG Tyus Jones,,,
1396,974326201,ChipotleAddict (63/150),0,281.75,C Andre Drummond F Ben Simmons SG Jimmy Butler PF Jayson Tatum SF Trevor Ariza PG Ish Smith G Malcolm Brogdon UTIL Frank Ntilikina,,,
1396,974327194,Wookatyme,0,281.75,SG James Harden PG Kyrie Irving PF Tobias Harris SF Jayson Tatum F Trevor Ariza C Bismack Biyombo UTIL Terry Rozier G Shabazz Napier,,,
1396,974356056,shahrahim7 (4/6),0,281.75,PG James Harden SG Jimmy Butler PF Tobias Harris UTIL Jayson Tatum SF JJ Redick G Ish Smith C Bismack Biyombo F Reggie Bullock,,,
1396,974407269,Jthayesjr,0,281.75,PG James Harden UTIL Kyrie Irving SG Jimmy Butler C Jusuf Nurkic F Jayson Tatum SF Reggie Bullock PF Ed Davis G Tyus Jones,,,
1396,974429420,Kobe4MVP (20/150),0,281.75,G James Harden C Andre Drummond F Kristaps Porzingis SG Eric Gordon PF Bismack Biyombo SF Reggie Bullock UTIL Aron Baynes PG Tyus Jones,,,
1396,974430623,mazwa (68/100),0,281.75,PG James Harden C Andre Drummond SG Jimmy Butler F Evan Fournier UTIL Ish Smith PF Kyle O'Quinn SF Evan Turner G Tyus Jones,,,
1396,974449983,bwood1,0,281.75,SG James Harden C Karl-Anthony Towns SF Tobias Harris UTIL Eric Gordon PG Ish Smith PF Bismack Biyombo F Stanley Johnson G Tyus Jones,,,
1396,974463696,Dbl11Dwn (2/6),0,281.75,UTIL Joel Embiid C Karl-Anthony Towns G Elfrid Payton SF Tobias Harris PG Ish Smith F Courtney Lee PF Bismack Biyombo SG Tyus Jones,,,
1396,974570689,nyknixs33 (3/3),0,281.75,SG James Harden C Karl-Anthony Towns PG Kyrie Irving SF Marcus Smart PF Ryan Anderson G Terry Rozier F Reggie Bullock UTIL Tyus Jones,,,
1396,974589088,TKNation (2/2),0,281.75,C Karl-Anthony Towns UTIL Kyrie Irving G Jimmy Butler PF Al Horford F Dario Saric PG Ish Smith SF Reggie Bullock SG Tyus Jones,,,
1396,974616809,chess_is_ok (54/150),0,281.75,SG James Harden C Karl-Anthony Towns PG Elfrid Payton PF Tobias Harris SF Marcus Smart UTIL Shabazz Napier F Zach Collins G Tyus Jones,,,
1396,974632049,madoublet98 (14/101),0,281.75,PG James Harden C Andre Drummond SG Eric Gordon SF Evan Fournier G Trevor Ariza PF Ryan Anderson F Reggie Bullock UTIL Tyus Jones,,,
1396,974632084,madoublet98 (49/101),0,281.75,PG James Harden C Karl-Anthony Towns SG Eric Bledsoe F Jayson Tatum PF Ryan Anderson UTIL Malcolm Brogdon SF Reggie Bullock G Tyus Jones,,,
1396,974671519,bob_fow,0,281.75,UTIL Andre Drummond C Karl-Anthony Towns G Jimmy Butler F Al Horford PG Ish Smith PF Bismack Biyombo SF Reggie Bullock SG Tyus Jones,,,
1396,974697481,jetsetfred (1/2),0,281.75,C Andre Drummond UTIL Karl-Anthony Towns SG Jimmy Butler F Al Horford PG Ish Smith PF Bismack Biyombo SF Reggie Bullock G Tyus Jones,,,
1396,974703891,jetsetfred (2/2),0,281.75,C Andre Drummond UTIL Karl-Anthony Towns SG Jimmy Butler F Al Horford PG Ish Smith PF Bismack Biyombo SF Reggie Bullock G Tyus Jones,,,
1416,974165641,JL003 (6/20),0,281.5,SG James Harden C LaMarcus Aldridge PF Tobias Harris UTIL Taj Gibson SF Andrew Wiggins G Ish Smith F Bismack Biyombo PG Tyus Jones,,,
1416,974284780,cheddabisque (140/150),0,281.5,UTIL James Harden C Andre Drummond PF Tobias Harris SF Andrew Wiggins PG Ish Smith F Courtney Lee G Jamal Crawford SG Tyus Jones,,,
1416,974300100,darcmaniluk (15/150),0,281.5,G James Harden F Giannis Antetokounmpo SG Eric Gordon PG Ish Smith PF Ryan Anderson C Bismack Biyombo SF Reggie Bullock UTIL Tyus Jones,,,
1416,974334113,RexGrossman (3/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334134,RexGrossman (24/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334155,RexGrossman (45/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334176,RexGrossman (66/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334197,RexGrossman (87/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334218,RexGrossman (108/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334239,RexGrossman (129/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974334260,RexGrossman (150/150),0,281.5,UTIL James Harden SG Jimmy Butler PF Al Horford SF Tobias Harris PG Ish Smith C Bismack Biyombo F Kyle Anderson G Tyus Jones,,,
1416,974387669,Awesemo (82/150),0,281.5,PG James Harden C Andre Drummond F Al Horford SF Evan Fournier G Marcus Smart PF Bismack Biyombo SG Luke Kennard UTIL Tyus Jones,,,
1416,974387683,Awesemo (96/150),0,281.5,PG James Harden SG Jimmy Butler C Al Horford SF Evan Fournier UTIL JJ Redick F Marcus Smart PF Bismack Biyombo G Tyus Jones,,,
1416,974454517,ace12379 (1/2),0,281.5,C Andre Drummond PG Ben Simmons UTIL Jonathon Simmons PF Dario Saric SF Robert Covington F Marcus Smart G Ish Smith SG Tyus Jones,,,
1416,974646753,bellaedward4eva (32/150),0,281.5,C Andre Drummond PG Kyrie Irving UTIL Jimmy Butler PF Dario Saric SF Jayson Tatum SG JJ Redick F Al-Farouq Aminu G Tyus Jones,,,
1416,974668108,Gabrielt,0,281.5,G James Harden UTIL Elfrid Payton C Pau Gasol SF Robert Covington SG Eric Gordon PG Ish Smith PF Bismack Biyombo F Ed Davis,,,
1416,974676469,CrimaSaad (2/3),0,281.5,C Joel Embiid PF Aaron Gordon SF Khris Middleton PG Elfrid Payton F Jayson Tatum UTIL Ish Smith G Shabazz Napier SG Tyus Jones,,,
1433,974124792,EmileHeskey (11/150),0,281.25,G James Harden PG Kyrie Irving C Jusuf Nurkic SG Eric Gordon PF Jayson Tatum SF Courtney Lee F P.J. Tucker UTIL Tyus Jones,,,
1433,974124912,EmileHeskey (131/150),0,281.25,UTIL Joel Embiid C Andre Drummond SF Khris Middleton SG Eric Gordon PG Ish Smith PF Al-Farouq Aminu F Bismack Biyombo G Tyus Jones,,,
1433,974177856,pope_fiction (5/5),0,281.25,SG James Harden UTIL Kyrie Irving SF Tobias Harris PF Robert Covington F Marcus Smart PG Ish Smith C Bismack Biyombo G Tyus Jones,,,
1433,974191570,akubone,0,281.25,SG James Harden C Karl-Anthony Towns G Eric Gordon F Trevor Ariza SF JJ Redick PG Ish Smith PF Bismack Biyombo UTIL Tyus Jones,,,
1433,974196739,flattiechops,0,281.25,UTIL James Harden C Karl-Anthony Towns F Robert Covington SF Jayson Tatum PG Ish Smith PF Bismack Biyombo G Shabazz Napier SG Tyus Jones,,,
1433,974256155,wideout83 (2/2),0,281.25,C Andre Drummond UTIL Karl-Anthony Towns SG Jimmy Butler SF Khris Middleton PG Ish Smith PF Bismack Biyombo F Maurice Harkless G Tyus Jones,,,
1433,974268515,rsbathla (71/150),0,281.25,SG James Harden UTIL Kyrie Irving F Khris Middleton SF Marcus Smart PG Ish Smith PF Al-Farouq Aminu C Bismack Biyombo G Tyus Jones,,,
1433,974268525,rsbathla (81/150),0,281.25,SG James Harden C Karl-Anthony Towns SF Khris Middleton PG Ish Smith F Ryan Anderson PF Bismack Biyombo UTIL Terry Rozier G Tyus Jones,,,
1433,974268587,rsbathla (143/150),0,281.25,SG James Harden UTIL Kyrie Irving SF Tobias Harris PF Robert Covington F Marcus Smart PG Ish Smith C Bismack Biyombo G Tyus Jones,,,
1433,974284784,cheddabisque (144/150),0,281.25,SF Giannis Antetokounmpo C Andre Drummond PF Tobias Harris G Eric Gordon F Marcus Smart PG Ish Smith UTIL Nene Hilario SG Tyus Jones,,,
1433,974326220,ChipotleAddict (82/150),0,281.25,C Andre Drummond PG Kyrie Irving SF Khris Middleton UTIL CJ McCollum F Andrew Wiggins PF Ryan Anderson G Tony Parker SG Tyus Jones,,,
1433,974362735,suidmach (9/21),0,281.25,G James Harden SG Jimmy Butler PF Tobias Harris C Dario Saric F JJ Redick PG Ish Smith SF Al-Farouq Aminu UTIL Tyus Jones,,,
1433,974387596,Awesemo (9/150),0,281.25,SG James Harden UTIL Karl-Anthony Towns SF Tobias Harris F Evan Fournier PG Ish Smith C John Henson PF Bismack Biyombo G Tyus Jones,,,
1433,974387618,Awesemo (31/150),0,281.25,PG James Harden SG Jimmy Butler UTIL CJ McCollum PF Robert Covington SF Evan Fournier F Marcus Smart C Nene Hilario G Tyus Jones,,,
1433,974387637,Awesemo (50/150),0,281.25,G James Harden SG Jimmy Butler PF Tobias Harris F Jayson Tatum SF Evan Fournier PG Ish Smith C John Henson UTIL Tyus Jones,,,
1433,974407298,jdotbrone,0,281.25,SG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Ryan Anderson PF Bismack Biyombo UTIL Terry Rozier PG Tyus Jones,,,
1433,974429468,Kobe4MVP (68/150),0,281.25,F Giannis Antetokounmpo C Andre Drummond PF Tobias Harris SG Eric Gordon SF Marcus Smart G Ish Smith UTIL Nene Hilario PG Tyus Jones,,,
1433,974430590,mazwa (35/100),0,281.25,PG James Harden C Karl-Anthony Towns SG Jimmy Butler SF Marcus Smart UTIL Ish Smith PF Ryan Anderson F Ed Davis G Tyus Jones,,,
1433,974430654,mazwa (99/100),0,281.25,PG James Harden C Karl-Anthony Towns PF Al Horford SF Marcus Smart UTIL Ish Smith F Ryan Anderson SG Terry Rozier G Tyus Jones,,,
1433,974465988,gn1ghtmoon (6/15),0,281.25,SG James Harden UTIL Karl-Anthony Towns SF Tobias Harris F Evan Fournier PG Ish Smith C John Henson PF Bismack Biyombo G Tyus Jones,,,
1433,974466789,anilprao88 (7/150),0,281.25,PG James Harden C Karl-Anthony Towns SG Jimmy Butler F Trevor Ariza PF Bismack Biyombo UTIL Shabazz Napier SF Reggie Bullock G Tyus Jones,,,
1433,974529169,papagates (66/150),0,281.25,C Karl-Anthony Towns PG Kyrie Irving PF Kristaps Porzingis SG Eric Gordon F Jayson Tatum SF Evan Fournier G Malcolm Brogdon UTIL Frank Ntilikina,,,
1433,974553069,katroku (2/4),0,281.25,UTIL Andre Drummond C Karl-Anthony Towns SF Khris Middleton G Eric Gordon F Trevor Ariza PG Ish Smith PF Bismack Biyombo SG Tyus Jones,,,
1433,974632058,madoublet98 (23/101),0,281.25,C Joel Embiid G Kyrie Irving UTIL CJ McCollum PF Tobias Harris SF Trevor Ariza F JJ Redick PG Ish Smith SG Tyus Jones,,,
1433,974646871,bellaedward4eva (150/150),0,281.25,PG James Harden UTIL Jimmy Butler G Eric Bledsoe C Jusuf Nurkic PF Dario Saric SF Stanley Johnson SG Evan Turner F Ed Davis,,,
1433,974676305,tbragan,0,281.25,SG James Harden PG Kyrie Irving SF Tobias Harris PF Robert Covington F Marcus Smart G Ish Smith C Bismack Biyombo UTIL Tyus Jones,,,
1459,974266189,Jrk410,0,281,C Karl-Anthony Towns UTIL Kyrie Irving SG Jimmy Butler F Al Horford SF Marcus Smart PG Ish Smith PF Bismack Biyombo G Tyus Jones,,,
1459,974268453,rsbathla (9/150),0,281,UTIL James Harden C Karl-Anthony Towns SG Jimmy Butler F Marcus Smart PG Ish Smith PF Bismack Biyombo SF Anthony Tolliver G Tyus Jones,,,
1459,974315429,sporting,0,281,SG James Harden G Eric Bledsoe PF Taj Gibson SF Jayson Tatum UTIL Trevor Ariza F JJ Redick PG Ish Smith C Bismack Biyombo,,,
1459,974429503,Kobe4MVP (103/150),0,281,UTIL Karl-Anthony Towns PG Kyrie Irving F Kristaps Porzingis SF Tobias Harris PF Jayson Tatum G Ish Smith C Bismack Biyombo SG Tyus Jones,,,
1459,974529121,papagates (18/150),0,281,C Andre Drummond PF Kristaps Porzingis SF Khris Middleton SG Eric Gordon UTIL Jayson Tatum F Marcus Smart PG Malcolm Brogdon G Reggie Bullock,,,
1459,974616819,chess_is_ok (64/150),0,281,SG James Harden C Karl-Anthony Towns SF Tobias Harris PF Jayson Tatum UTIL Ish Smith F P.J. Tucker G Shabazz Napier PG Tyus Jones,,,
1459,974618400,mpaladini (3/3),0,281,C Karl-Anthony Towns PG Kyrie Irving PF Al Horford UTIL Elfrid Payton F Pau Gasol G Ish Smith SF Reggie Bullock SG Tyus Jones,,,
1459,974646804,bellaedward4eva (83/150),0,281,PG James Harden C Andre Drummond SF Aaron Gordon G Ish Smith F Courtney Lee PF Bismack Biyombo SG Jamal Crawford UTIL Tyus Jones,,,
1459,974653329,Deener23 (6/12),0,281,C Andre Drummond UTIL Karl-Anthony Towns PF Al Horford SF Tobias Harris F Marcus Smart PG Ish Smith G Terry Rozier SG Tyus Jones,,,
1459,974672407,lowesoway,0,281,G James Harden F Giannis Antetokounmpo SF Jayson Tatum SG Evan Fournier PG Ish Smith C Bismack Biyombo PF Maurice Harkless UTIL Tyus Jones,,,
1469,974124810,EmileHeskey (29/150),0,280.75,C Karl-Anthony Towns SF Ben Simmons F Al Horford UTIL CJ McCollum SG Evan Fournier PG Ish Smith PF Bismack Biyombo G Tyus Jones,,,
1469,974199959,moklovin (35/150),0,280.75,UTIL James Harden C Karl-Anthony Towns SG Eric Gordon F Jayson Tatum SF Marcus Smart PG Ish Smith PF Bismack Biyombo G Langston Galloway,,,
1469,974199972,moklovin (48/150),0,280.75,G James Harden C Karl-Anthony Towns SG Jimmy Butler SF Marcus Smart PG Ish Smith F Courtney Lee PF Ed Davis UTIL Tyus Jones,,,
1469,974268485,rsbathla (41/150),0,280.75,SG James Harden C Karl-Anthony Towns SF Khris Middleton PG Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier G Tyus Jones,,,
1469,974270248,wagwvu,0,280.75,G James Harden UTIL Kyrie Irving PF Tobias Harris SG Eric Gordon F JJ Redick PG Ish Smith C Bismack Biyombo SF Maurice Harkless,,,
1469,974326168,ChipotleAddict (30/150),0,280.75,C Karl-Anthony Towns F Ben Simmons PG CJ McCollum UTIL Jusuf Nurkic PF Jayson Tatum SF Trevor Ariza G Shabazz Napier SG Reggie Bullock,,,
1469,974334119,RexGrossman (9/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334140,RexGrossman (30/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334161,RexGrossman (51/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334182,RexGrossman (72/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334203,RexGrossman (93/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334224,RexGrossman (114/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974334245,RexGrossman (135/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Khris Middleton G Ish Smith F Courtney Lee PF Bismack Biyombo UTIL Terry Rozier SG Tyus Jones,,,
1469,974387627,Awesemo (40/150),0,280.75,F Giannis Antetokounmpo SG Jimmy Butler SF Tobias Harris C Jusuf Nurkic G Evan Fournier PG Ish Smith PF Bismack Biyombo UTIL Tyus Jones,,,
1469,974387689,Awesemo (102/150),0,280.75,F Ben Simmons SG Jimmy Butler C Al Horford UTIL CJ McCollum PF Jayson Tatum SF Evan Fournier PG Ish Smith G Tyus Jones,,,
1469,974387718,Awesemo (131/150),0,280.75,SG James Harden F Khris Middleton PF Al Horford UTIL Jayson Tatum SF Evan Fournier PG Ish Smith C Bismack Biyombo G Tyus Jones,,,
1469,974429416,Kobe4MVP (16/150),0,280.75,G James Harden C Andre Drummond UTIL Tobias Harris SF Jayson Tatum PG Ish Smith PF Bismack Biyombo SG Reggie Bullock F Zach Collins,,,
1469,974429544,Kobe4MVP (144/150),0,280.75,PF Giannis Antetokounmpo C Karl-Anthony Towns UTIL Jimmy Butler SF Marcus Smart G Ish Smith F Bismack Biyombo PG Terry Rozier SG Tyus Jones,,,
1469,974616842,chess_is_ok (87/150),0,280.75,SG James Harden UTIL Karl-Anthony Towns PF Tobias Harris SF Jayson Tatum F Trevor Ariza C Bismack Biyombo PG Shabazz Napier G Tyus Jones,,,
1469,974616849,chess_is_ok (94/150),0,280.75,PG James Harden C Karl-Anthony Towns SF Robert Covington PF Jayson Tatum F Evan Fournier UTIL Ish Smith G Shabazz Napier SG Tyus Jones,,,
1469,974616902,chess_is_ok (147/150),0,280.75,UTIL James Harden C Karl-Anthony Towns PG Kyrie Irving SF Jayson Tatum G Ish Smith F Kyle Anderson PF Ed Davis SG Tyus Jones,,,
1469,974648748,balletta777 (16/19),0,280.75,PG James Harden C Andre Drummond PF Jayson Tatum SF JJ Redick SG Malcolm Brogdon F Al-Farouq Aminu UTIL Bismack Biyombo G Shabazz Napier,,,
1469,974694090,Shuper (1/3),0,280.75,UTIL James Harden SG Jimmy Butler PF Pau Gasol C Taj Gibson SF JJ Redick G Ish Smith F Ryan Anderson PG Tyus Jones,,,
1492,974199983,moklovin (59/150),0,280.5,G James Harden C Karl-Anthony Towns F Kristaps Porzingis SF Marcus Smart PG Ish Smith PF Bismack Biyombo SG Langston Galloway UTIL Tyus Jones,,,
1492,974257090,pianoclub (144/150),0,280.5,F Giannis Antetokounmpo C Andre Drummond SF Jayson Tatum SG Marcus Smart PG Ish Smith UTIL John Henson G Malcolm Brogdon PF Bismack Biyombo,,,
1492,974268471,rsbathla (27/150),0,280.5,SG James Harden C Karl-Anthony Towns F Kristaps Porzingis SF Marcus Smart G Ish Smith PF Bismack Biyombo PG Langston Galloway UTIL Tyus Jones,,,
1492,974268511,rsbathla (67/150),0,280.5,SG James Harden C Karl-Anthony Towns F Khris Middleton PF Jayson Tatum PG Ish Smith UTIL Terry Rozier SF Reggie Bullock G Tyus Jones,,,
1492,974461073,BobbyFi,0,280.5,PF Giannis Antetokounmpo C Karl-Anthony Towns SG Jimmy Butler SF Marcus Smart UTIL Ish Smith F Ryan Anderson G Shabazz Napier PG Tyus Jones,,,
1492,974466830,anilprao88 (48/150),0,280.5,SG James Harden G Kyrie Irving PG Elfrid Payton F Andrew Wiggins SF Trevor Ariza C Ryan Anderson PF Bismack Biyombo UTIL Tyus Jones,,,
1492,974562227,btwice80 (21/30),0,280.5,G James Harden UTIL Kyrie Irving SF Khris Middleton F Marcus Smart PG Ish Smith PF Ryan Anderson C John Henson SG Tyus Jones,,,
1492,974567080,Souzabets (1/3),0,280.5,G James Harden C Karl-Anthony Towns F Kristaps Porzingis SF Marcus Smart PG Ish Smith PF Bismack Biyombo UTIL Langston Galloway SG Tyus Jones,,,
1492,974585726,reecker (4/7),0,280.5,UTIL Karl-Anthony Towns PG Kyrie Irving SG CJ McCollum C Jusuf Nurkic SF Robert Covington F Jayson Tatum PF Bismack Biyombo G Tyus Jones,,,
1492,974616789,chess_is_ok (34/150),0,280.5,SG James Harden C Karl-Anthony Towns SF Tobias Harris F Andrew Wiggins PG Ish Smith PF Rudy Gay G Shabazz Napier UTIL Tyus Jones,,,
1492,974616830,chess_is_ok (75/150),0,280.5,SG James Harden UTIL Karl-Anthony Towns SF Tobias Harris F Jayson Tatum G Ish Smith PF Rudy Gay C Bismack Biyombo PG Tyus Jones,,,
1492,974625215,NILKNARF (13/30),0,280.5,UTIL Joel Embiid C Karl-Anthony Towns SG Eric Bledsoe PF Tobias Harris SF Evan Fournier PG Ish Smith F Stanley Johnson G Tyus Jones,,,
1492,974631970,dhknapp47,0,280.5,SF Giannis Antetokounmpo C Karl-Anthony Towns SG Jimmy Butler F Marcus Smart PG Ish Smith PF Ryan Anderson UTIL Shabazz Napier G Tyus Jones,,,
1492,974632069,madoublet98 (34/101),0,280.5,UTIL Joel Embiid G Kyrie Irving PF Al Horford C Jusuf Nurkic SF Jayson Tatum F JJ Redick PG Ish Smith SG Tyus Jones,,,
1492,974633979,RStu0718 (1/2),0,280.5,UTIL James Harden C Karl-Anthony Towns SG Jimmy Butler F JJ Redick PG Ish Smith SF Reggie Bullock PF Marreese Speights G Tyus Jones,,,
1492,974640692,scout326 (3/7),0,280.5,UTIL Joel Embiid C Andre Drummond SF Tobias Harris SG Eric Gordon F Trevor Ariza PG Ish Smith PF Ryan Anderson G Tyus Jones,,,
1492,974640694,scout326 (5/7),0,280.5,PG James Harden C Joel Embiid SF Tobias Harris F Jayson Tatum SG Marcus Smart PF Bismack Biyombo UTIL Evan Turner G Tyus Jones,,,
1492,974646779,bellaedward4eva (58/150),0,280.5,SG James Harden UTIL Jimmy Butler PF Al Horford SF Jayson Tatum PG Ish Smith C Bismack Biyombo G Terry Rozier F Reggie Bullock,,,
1492,974766297,jfe3333,0,280.5,SG James Harden SF Ben Simmons PF Kristaps Porzingis F Jayson Tatum PG Ish Smith G Terry Rozier C Nene Hilario UTIL Tyus Jones,,,
1511,974124860,EmileHeskey (79/150),0,280.25,SG James Harden C Karl-Anthony Towns UTIL CJ McCollum PF Jayson Tatum SF Evan Fournier F Bismack Biyombo PG Langston Galloway G Tyus Jones,,,
1511,974150908,BosnianBlood (1/2),0,280.25,C Karl-Anthony Towns SG Jimmy Butler F Al Horford UTIL CJ McCollum SF Jonathon Simmons G Ish Smith PF Bismack Biyombo PG Tyus Jones,,,
1511,974160427,petteytheft89 (35/75),0,280.25,PF Giannis Antetokounmpo G Jimmy Butler SF Khris Middleton SG Eric Gordon F Marcus Smart PG Ish Smith C Bismack Biyombo UTIL Tyus Jones,,,
1511,974162983,ThatStunna (24/40),0,280.25,UTIL James Harden F Ben Simmons SG CJ McCollum PF Jayson Tatum SF Trevor Ariza PG Ish Smith C Ed Davis G Tyus Jones,,,
1511,974174940,BreakEmOff (3/3),0,280.25,SG James Harden C Karl-Anthony Towns F Tobias Harris SF Jayson Tatum UTIL Ish Smith PF Ryan Anderson PG Terry Rozier G Tyus Jones,,,
