"Kevin Durant_GS","Russell Westbrook_OKC","Giannis Antetokounmpo_MIL","DeMarcus Cousins_NO","Anthony Davis_NO","Victor Oladipo_IND","Karl-Anthony Towns_MIN","Stephen Curry_GS","Jimmy Butler_MIN","Kyrie Irving_BOS","John Wall_WAS","Nikola Vucevic_ORL","Damian Lillard_POR","Marc Gasol_MEM","Devin Booker_PHO","Tyreke Evans_MEM","Bradley Beal_WAS","CJ McCollum_POR","LaMarcus Aldridge_SA","Khris Middleton_MIL","Nikola Jokic_DEN","Aaron Gordon_ORL","Blake Griffin_LAC","Jrue Holiday_NO","DeAndre Jordan_LAC","Dwight Howard_CHA","Al Horford_BOS","Draymond Green_GS","Paul George_OKC","Klay Thompson_GS","Lou Williams_LAC","Hassan Whiteside_MIA","Dennis Schroder_ATL","Kris Dunn_CHI","Lonzo Ball_LAL","Donovan Mitchell_UTA","D'Angelo Russell_BKN","Kemba Walker_CHA","Brandon Ingram_LAL","Jusuf Nurkic_POR","Kyle Kuzma_LAL","Kent Bazemore_ATL","Rudy Gobert_UTA","TJ Warren_PHO","Paul Millsap_DEN","Harrison Barnes_DAL","Nikola Mirotic_CHI","Myles Turner_IND","Jonathon Simmons_ORL","Steven Adams_OKC","Rodney Hood_UTA","Spencer Dinwiddie_BKN","Mike Conley_MEM","Eric Bledsoe_MIL","Josh Richardson_MIA","Taurean Prince_ATL","Gary Harris_DEN","Rondae Hollis-Jefferson_BKN","Jeff Teague_MIN","James Johnson_MIA","Thaddeus Young_IND","Zach Randolph_SAC","Kawhi Leonard_SA","Andrew Wiggins_MIN","Goran Dragic_MIA","Carmelo Anthony_OKC","Taj Gibson_MIN","Pau Gasol_SA","Otto Porter_WAS","Elfrid Payton_ORL","Dion Waiters_MIA","Kelly Olynyk_MIA","Jamal Murray_DEN","Evan Fournier_ORL","Will Barton_DEN","Jayson Tatum_BOS","Ricky Rubio_UTA","Derrick Favors_UTA","Kentavious Caldwell-Pope_LAL","Danilo Gallinari_LAC","Rajon Rondo_NO","Alex Len_PHO","Marcin Gortat_WAS","John Collins_ATL","Jaylen Brown_BOS","Darren Collison_IND","Domantas Sabonis_IND","Austin Rivers_LAC","Tyler Johnson_MIA","Dewayne Dedmon_ATL","Justin Holiday_CHI","Marcus Smart_BOS","Julius Randle_LAL","Nicolas Batum_CHA","Caris LeVert_BKN","Larry Nance_LAL","Al-Farouq Aminu_POR","Willie Cauley-Stein_SAC","Rudy Gay_SA","Jeremy Lamb_CHA","Dennis Smith_DAL","Lauri Markkanen_CHI","Shabazz Napier_POR","Joe Ingles_UTA","Danny Green_SA","Jabari Parker_MIL","Jordan Clarkson_LAL","Denzel Valentine_CHI","DeMarre Carroll_BKN","Isaiah Canaan_PHO","Mike Scott_WAS","JJ Barea_DAL","Zach LaVine_CHI","Greg Monroe_PHO","Kyle Anderson_SA","Milos Teodosic_LAC","JaMychal Green_MEM","Yogi Ferrell_DAL","Bobby Portis_CHI","Marcus Morris_BOS","Alec Burks_UTA","Kelly Oubre_WAS","E'Twaun Moore_NO","Omri Casspi_GS","Mason Plumlee_DEN","Wesley Matthews_DAL","Dirk Nowitzki_DAL","Ersan Ilyasova_ATL","Buddy Hield_SAC","Mario Hezonja_ORL","Malcolm Brogdon_MIL","Wilson Chandler_DEN","Trey Lyles_DEN","Robin Lopez_CHI","Lance Stephenson_IND","Brook Lopez_LAL","Tyson Chandler_PHO","George Hill_SAC","Bojan Bogdanovic_IND","De'Aaron Fox_SAC","Tony Parker_SA","Dejounte Murray_SA","Markieff Morris_WAS","John Henson_MIL","Jordan Bell_GS","Allen Crabbe_BKN","Patty Mills_SA","Michael Kidd-Gilchrist_CHA","Andre Iguodala_GS","Terry Rozier_BOS","Evan Turner_POR","Bogdan Bogdanovic_SAC","Wesley Johnson_LAC","Bam Adebayo_MIA","Seth Curry_DAL","David Nwaba_CHI","Josh Jackson_PHO","Manu Ginobili_SA","Frank Mason III_SAC","Marvin Williams_CHA","Maxi Kleber_DAL","Cory Joseph_IND","Jamal Crawford_MIN","Mario Chalmers_MEM","Chandler Parsons_MEM","Andrew Harrison_MEM","Frank Kaminsky_CHA","Justise Winslow_MIA","Wayne Ellington_MIA","Jordan Mickey_MIA","Malcolm Delaney_ATL","Isaiah Taylor_ATL","Jonas Jerebko_UTA","Ekpe Udoh_UTA","Joe Johnson_UTA","Joe Harris_BKN","Josh Hart_LAL","Troy Daniels_PHO","DJ Augustin_ORL","Dillon Brooks_MEM","Cody Zeller_CHA","Emmanuel Mudiay_DEN","Torrey Craig_DEN","Marco Belinelli_ATL","Jerian Grant_CHI","Aron Baynes_BOS","Jerami Grant_OKC","Glenn Robinson III_IND","Ed Davis_POR","Tyler Ulis_PHO","Jamil Wilson_LAC","Patrick McCaw_GS","Devin Harris_DAL","Thabo Sefolosha_UTA","Mike James_PHO","Marquese Chriss_PHO","Kosta Koufos_SAC","Garrett Temple_SAC","Sam Dekker_LAC","Kenneth Faried_DEN","Shaun Livingston_GS","DeAndre' Bembry_ATL","Miles Plumlee_ATL","Jahlil Okafor_BKN","Corey Brewer_LAL","Bryn Forbes_SA","Terrence Ross_ORL","Tomas Satoransky_WAS","Tim Frazier_WAS","Montrezl Harrell_LAC","Jarell Martin_MEM","Tony Snell_MIL","David West_GS","Tyler Cavanaugh_ATL","Daniel Theis_BOS","Andre Roberson_OKC","Raul Neto_UTA","Tyler Zeller_BKN","Jarrett Allen_BKN","Nik Stauskas_BKN","Maurice Harkless_POR","Zach Collins_POR","Gorgui Dieng_MIN","Dragan Bender_PHO","Tyus Jones_MIN","Davis Bertans_SA","Brandon Paul_SA","Shelvin Mack_ORL","Ian Mahinmi_WAS","Arron Afflalo_ORL","Jawun Evans_LAC","CJ Williams_LAC","Thon Maker_MIL","Jameer Nelson_NO","Kevon Looney_GS","Paul Zipser_CHI","Shane Larkin_BOS","Alex Abrines_OKC","Quincy Acy_BKN","Pat Connaughton_POR","Nemanja Bjelica_MIN","Shabazz Muhammad_MIN","Skal Labissiere_SAC","Jakarr Sampson_SAC","Jonathan Isaac_ORL","Michael Carter-Williams_CHA","DeAndre Liggins_MIL","Dante Cunningham_NO","Darius Miller_NO","Zaza Pachulia_GS","Nick Young_GS","Juancho Hernangomez_DEN","Semi Ojeleye_BOS","Patrick Patterson_OKC","Al Jefferson_IND","Isaiah Whitehead_BKN","Meyers Leonard_POR","Caleb Swanigan_POR","Ivica Zubac_LAL","Jared Dudley_PHO","Wes Iwundu_ORL","James Ennis III_MEM","Ben McLemore_MEM","Mirza Teletovic_MIL","Matthew Dellavedova_MIL","JaVale McGee_GS","Malik Beasley_DEN","Dwight Powell_DAL","Luke Babbitt_ATL","Antonio Blakeney_CHI","Raymond Felton_OKC","Noah Vonleh_POR","Vince Carter_SAC","Bismack Biyombo_ORL","Jodie Meeks_WAS","Tony Allen_NO","Quinn Cook_GS","Mike Muscala_ATL","Nerlens Noel_DAL","Salah Mejri_DAL","Johnathan Motley_DAL","Kyle Collinsworth_DAL","Josh Magette_ATL","Dorian Finney-Smith_DAL","Tyler Dorsey_ATL","Josh McRoberts_DAL","Cristiano Felicio_CHI","Quincy Pondexter_CHI","Guerschon Yabusele_BOS","Abdel Nader_BOS","Jabari Bird_BOS","Kadeem Allen_BOS","Ryan Arcidiacono_CHI","Gordon Hayward_BOS","Cameron Payne_CHI","Royce O'Neale_UTA","Josh Huestis_OKC","Dakari Johnson_OKC","Kyle Singler_OKC","Nick Collison_OKC","Tony Bradley_UTA","Terrance Ferguson_OKC","Nate Wolters_UTA","PJ Dozier_OKC","Dante Exum_UTA","Daniel Hamilton_OKC","Erik McCree_UTA","Jeremy Lin_BKN","Timofey Mozgov_BKN","TJ Leaf_IND","Jacob Wiley_BKN","Joe Young_IND","Damien Wilkins_IND","Ike Anigbogu_IND","Alex Poythress_IND","Milton Doyle_BKN","Yakuba Ouattara_BKN","Edmond Sumner_IND","Andrew Bogut_LAL","Luol Deng_LAL","Tyler Ennis_LAL","Alex Caruso_LAL","Jake Layman_POR","Vander Blue_LAL","Thomas Bryant_LAL","CJ Wilcox_POR","Wade Baldwin IV_POR","Danuel House_PHO","Aaron Brooks_MIN","Alec Peters_PHO","Cole Aldrich_MIN","Marcus Georges-Hunt_MIN","Alan Williams_PHO","Brandon Knight_PHO","Justin Patton_MIN","Davon Reed_PHO","Anthony Brown_MIN","Matt Costello_SA","Joffrey Lauvergne_SA","Justin Jackson_SAC","Georgios Papagiannis_SAC","Malachi Richardson_SAC","Derrick White_SA","Jack Cooley_SAC","Darrun Hilliard_SA","Harry Giles_SAC","Marreese Speights_ORL","Jason Smith_WAS","Chris McCullough_WAS","Adreian Payne_ORL","Jamel Artis_ORL","Khem Birch_ORL","Mike Young_WAS","Sheldon Mac_WAS","Devin Robinson_WAS","Patrick Beverley_LAC","Brandan Wright_MEM","Willie Reed_LAC","Deyonta Davis_MEM","Sindarius Thornwell_LAC","Wayne Selden_MEM","Brice Johnson_LAC","Kobi Simmons_MEM","Vince Hunter_MEM","Ivan Rabb_MEM","Malik Monk_CHA","Treveon Graham_CHA","Johnny O'Bryant III_CHA","Sean Kilpatrick_MIL","Dwayne Bacon_CHA","Rashad Vaughn_MIL","Julyan Stone_CHA","Jason Terry_MIL","Sterling Brown_MIL","Joel Bolomboy_MIL","Marcus Paige_CHA","Mangok Mathiang_CHA","DJ Wilson_MIL","Ian Clark_NO","Okaro White_MIA","Cheick Diallo_NO","Omer Asik_NO","Charles Cooke_NO","Jalen Jones_NO","Udonis Haslem_MIA","Derrick Walton_MIA","Frank Jackson_NO","Alexis Ajinca_NO","Rodney McGruder_MIA","Matt Williams_MIA","Solomon Hill_NO","AJ Hammons_MIA","Darrell Arthur_DEN","Richard Jefferson_DEN","Monte Morris_DEN","Damian Jones_GS","Chris Boucher_GS","Tyler Lydon_DEN"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9047619047619,0,0,0,0,-25.2693452380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.050595238095,0,0,0,0,0,60.9196428571429,0,0,0,0,0,0,0,0,0,-80.7559523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7113095238095,-86.1592261904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.1800595238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6651785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9017857142857,1.64136904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.7916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.8683035714286,0,0,0,0,0,0,0,0,0,0,0,-80.5792410714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.4419642857143,0,0,0,0,0,98.8203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.6796875,0,0,0,0,0,0,0,0,0,0,0,5.94196428571429,0,0,0,0,0,0,25.0982142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5870535714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6551339285714,-26.5803571428571,0,0,19.3136160714286,0,16.2053571428571,0,0,0,0,10.1283482142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7057291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.5,0,0,0,0,0,0,0,-24.0703125,-2.58854166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.2213541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4036458333333,0,0,0,0,0,0,0,0,0,0,0,43.6822916666667,-14.4244791666667,4.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.3764880952381,0,0,0,0,0,0,0,0,0,0,0,0,-181.877976190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3288690476191,0,0,0,0,0,0,0,0,0,0,117.267857142857,0,0,0,0,0,-11.6607142857143,0,0,0,0,0,0,0,0,0,0,-24.8154761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.9568452380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.9672619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6815476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8184523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-105.361607142857,0,0,0,0,-26.8511904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111.55505952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4032738095238,0,0,0,0,0,125.910714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5252976190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483630952380952,23.9508928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9985119047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7232142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17559523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2202380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.080357142857,0,0,0,0,0,0,-5.34933035714286,0,0,0,0,0,0,0,-10.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6796875,-5.24553571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8024553571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.8482142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2109375,23.3738839285714,4.01785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8303571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.5424107142857,0,0,0,0,-12.9051339285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.8095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.9761904761905,0,0,0,0,96.9553571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9196428571429,0,0,0,0,0,106.160714285714,0,0,0,0,0,0,0,0,0,-6.21726190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7023809523809,-76.8273809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.733630952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21130952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.813988095238095,-2.23065476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.9895833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.4985119047619,0,0,0,45.3943452380952,0,-203.532738095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.078869047619,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8616071428571,0,0,7.17113095238095,0,0,0,0,0,0,0,0,0,0,124.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9970238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.2619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.8616071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4732142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9196428571429,0,0,0,0,0,0,0,0,0,0,0,0,52.1101190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.9389880952381,0,0,0,0,0,0,0,0,0,0,-11.6607142857143,0,0,0,0,0,85.8214285714286,0,0,0,0,0,0,0,0,0,0,22.0372023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.7529761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62202380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2098214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
