Contest_Date,Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,FPPM,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exposure,Con.,Value,Mins,Score,Val
20171223,Thabo Sefolosha,SG/SFSGSF,UTA,vs OKC,10th,98.75,3600,1.5,29.3,17.5,0.85,16.1,6.0,20.5,16.32,13.43,13.43,%,55,3.7,15.0,12.5,3.5
20171223,David West,PF/CPFC,GSW,vs DEN,17th,111.5,3500,12.7,32.2,17.1,1.37,22.0,4.8,12.5,14.96,21.06,21.06,%,67,6.0,11.0,7.5,2.1
20171223,Tony Snell,SG/SFSGSF,MIL,@ CHA,24th,105.25,3500,4.3,27.9,15.7,0.52,10.3,6.0,30.4,28.0,14.45,14.45,%,57,4.1,33.0,20.0,5.7
20171223,Jarell Martin,PF/CPFC,MEM,vs LAC,15th,98.0,3500,3.4,28.0,10.9,0.69,17.3,4.2,15.7,19.57,13.93,13.93,%,36,4.0,17.0,19.75,5.6
20171223,Montrezl Harrell,PF/CPFC,LAC,@ MEM,8th,99.0,3500,4.8,27.1,12.9,1.12,22.1,4.4,11.5,14.1,14.35,14.35,%,51,4.1,12.0,13.75,3.9
20171223,Tomas Satoransky,PG/SGPGSG,WAS,vs ORL,17th,111.0,3500,0.6,30.5,13.5,0.78,15.3,4.1,17.2,15.0,13.44,13.44,%,37,3.8,17.0,20.0,5.7
20171223,Bryn Forbes,PG/SGPGSG,SAS,@ SAC,16th,101.0,3500,5.3,30.8,11.6,0.59,16.2,6.3,19.6,29.16,16.21,16.21,%,37,4.6,26.0,13.0,3.7
20171223,Corey Brewer,SG/SFSGSF,LAL,vs POR,12th,101.0,3500,7.0,33.3,7.7,0.68,13.2,2.5,11.3,21.12,18.27,18.27,%,2,5.2,13.0,2.25,0.6
20171223,Miles Plumlee,C,ATL,vs DAL,11th,100.75,3500,2.7,27.4,11.2,0.67,12.7,3.3,16.6,20.39,13.31,13.31,%,37,3.8,20.0,12.0,3.4
20171223,DeAndre Bembry,SG/SFSGSF,ATL,vs DAL,14th,100.75,3500,0.0,26.7,11.4,0.68,20.9,4.9,16.8,15.64,9.85,9.85,%,26,2.8,0.0,0.0,
20171223,Tyus Jones,PG/SGPGSG,MIN,@ PHX,28th,112.25,3400,0.0,32.9,12.4,0.76,10.8,3.1,16.3,13.55,13.14,13.14,%,20,3.9,14.0,11.0,3.2
20171223,Dragan Bender,SF/PFSFPF,PHX,vs MIN,6th,104.25,3400,3.5,26.6,12.8,0.62,12.6,5.1,20.7,26.11,13.37,13.37,%,49,3.9,22.0,8.75,2.6
20171223,Gorgui Dieng,PF/CPFC,MIN,@ PHX,22nd,112.25,3400,1.0,30.3,15.7,0.92,17.3,5.0,17.1,15.0,13.52,13.52,%,47,4.0,22.0,30.25,8.9
20171223,Zach Collins,PF/CPFC,POR,@ LAL,16th,99.0,3400,1.3,29.6,8.6,0.76,24.2,3.8,11.3,17.5,13.42,13.42,%,6,3.9,30.0,26.0,7.6
20171223,Maurice Harkless,SF/PFSFPF,POR,@ LAL,21st,99.0,3400,0.0,12.8,12.8,0.59,11.6,4.7,21.7,0.0,0.0,0.0,%,50,0.0,25.0,35.0,10.3
20171223,Nik Stauskas,PG/SGPGSG,BKN,@ IND,16th,103.0,3400,0.0,29.0,7.8,0.76,17.1,3.0,10.2,10.67,7.11,7.11,%,0,2.1,13.0,11.5,3.4
20171223,Jarrett Allen,PF/CPFC,BKN,@ IND,18th,103.0,3400,6.5,27.7,13.5,0.84,13.7,4.0,16.0,18.18,15.6,15.6,%,55,4.6,18.0,11.5,3.4
20171223,Tyler Zeller,C,BKN,@ IND,18th,103.0,3400,8.6,29.5,16.7,0.91,19.7,5.8,18.4,19.68,17.52,17.52,%,64,5.2,21.0,19.25,5.7
20171223,Andre Roberson,SG/SFSGSF,OKC,@ UTA,1st,97.75,3400,4.6,25.8,15.8,0.61,9.9,4.3,25.9,23.9,13.69,13.69,%,62,4.0,25.0,5.25,1.5
20171223,Daniel Theis,PF/CPFC,BOS,vs CHI,11th,105.75,3400,2.1,26.9,12.2,0.97,19.4,3.4,12.6,14.11,12.76,12.76,%,42,3.8,24.0,37.25,11.0
20171223,Tyler Cavanaugh,PF,ATL,vs DAL,24th,100.75,3400,0.0,26.0,13.4,0.88,15.1,4.4,15.2,9.09,8.5,8.5,%,35,2.5,14.0,13.75,4.0
20171223,Kevon Looney,SF/PFSFPF,GSW,vs DEN,17th,111.5,3400,0.0,19.4,8.5,0.87,13.0,2.1,9.8,7.36,6.96,6.96,%,27,2.0,6.0,3.5,1.0
20171223,Jameer Nelson,PG/SGPGSG,NOP,@ MIA,10th,106.0,3400,3.8,28.3,16.9,0.7,12.4,5.0,24.0,20.65,14.27,14.27,%,59,4.2,20.0,12.25,3.6
20171223,Thon Maker,PF/CPFC,MIL,@ CHA,20th,105.25,3400,4.6,25.4,12.4,0.68,12.9,3.8,18.2,20.0,13.54,13.54,%,52,4.0,12.0,13.75,4.0
20171223,C.J. Williams,SG,LAC,@ MEM,13th,99.0,3400,7.1,25.5,10.1,0.61,14.8,4.6,16.6,24.86,14.94,14.94,%,48,4.4,31.0,16.75,4.9
20171223,Jawun Evans,PG,LAC,@ MEM,5th,99.0,3400,0.0,24.5,11.8,0.75,21.8,5.8,15.8,12.36,8.11,8.11,%,31,2.4,9.0,3.5,1.0
20171223,Arron Afflalo,SG/SFSGSF,ORL,@ WAS,3rd,100.0,3400,0.0,16.1,5.5,0.43,10.7,2.7,12.9,11.88,5.01,5.01,%,0,1.5,11.0,0.0,
20171223,Ian Mahinmi,C,WAS,vs ORL,20th,111.0,3400,4.6,25.5,10.7,0.74,13.9,2.7,14.4,17.68,13.53,13.53,%,44,4.0,22.0,17.0,5.0
20171223,Shelvin Mack,PG/SGPGSG,ORL,@ WAS,14th,100.0,3400,0.6,26.8,13.5,0.77,13.6,4.1,17.5,16.38,11.86,11.86,%,45,3.5,0.0,0.0,
20171223,Brandon Paul,SG,SAS,@ SAC,6th,101.0,3400,0.0,26.5,8.2,0.67,13.6,2.9,12.3,13.26,8.29,8.29,%,0,2.4,0.0,0.0,
20171223,Davis Bertans,SF/PFSFPF,SAS,@ SAC,2nd,101.0,3400,0.0,27.3,9.8,0.92,21.0,3.7,10.6,11.52,9.58,9.58,%,9,2.8,9.0,2.5,0.7
20171223,Nick Young,SG,GSW,vs DEN,4th,111.5,3300,0.0,25.6,11.1,0.83,21.3,5.2,13.3,13.4,9.13,9.13,%,26,2.8,18.0,8.25,2.5
20171223,Darius Miller,SF,NOP,@ MIA,19th,106.0,3300,5.0,32.8,13.0,0.64,15.1,5.6,20.4,25.2,16.88,16.88,%,39,5.1,20.0,21.0,6.4
20171223,Dante Cunningham,SF/PFSFPF,NOP,@ MIA,19th,106.0,3300,6.4,28.6,13.6,0.6,10.8,5.0,22.5,22.88,15.9,15.9,%,53,4.8,26.0,18.25,5.5
20171223,DeAndre Liggins,SG/SFSGSF,MIL,@ CHA,19th,105.25,3300,0.2,18.6,7.4,0.5,9.8,2.3,14.9,18.0,8.1,8.1,%,29,2.5,12.0,8.0,2.4
20171223,Michael Carter-Williams,PG,CHA,vs MIL,4th,106.25,3300,0.6,24.0,13.6,0.83,18.0,4.5,16.3,14.89,10.62,10.62,%,51,3.2,14.0,10.25,3.1
20171223,Skal Labissiere,PF/CPFC,SAC,vs SAS,4th,95.0,3300,0.0,20.5,14.5,0.94,24.7,6.4,15.4,7.21,5.96,5.96,%,50,1.8,0.0,0.0,
20171223,Pat Connaughton,SG/SFSGSF,POR,@ LAL,20th,99.0,3300,3.1,28.1,11.3,0.61,14.2,4.8,18.6,22.08,13.84,13.84,%,37,4.2,25.0,16.75,5.1
20171223,Quincy Acy,PF/CPFC,BKN,@ IND,26th,103.0,3300,6.7,24.2,12.0,0.69,16.9,4.9,17.3,18.73,14.18,14.18,%,58,4.3,11.0,8.5,2.6
20171223,Alex Abrines,SG/SFSGSF,OKC,@ UTA,1st,97.75,3300,0.0,21.4,9.5,0.57,14.6,4.2,16.7,11.96,6.95,6.95,%,24,2.1,16.0,9.25,2.8
20171223,Shane Larkin,PG,BOS,vs CHI,26th,105.75,3300,0.0,23.4,7.8,0.74,16.5,3.4,10.6,9.8,8.09,8.09,%,2,2.5,0.0,0.0,
20171223,Paul Zipser,SG/SFSGSF,CHI,@ BOS,1st,98.75,3300,0.0,18.9,10.1,0.64,17.4,4.9,15.9,9.9,6.03,6.03,%,37,1.8,17.0,11.25,3.4
20171223,Patrick Patterson,PF/CPFC,OKC,@ UTA,9th,97.75,3200,0.7,20.2,8.1,0.58,11.2,2.9,14.0,14.17,9.05,9.05,%,31,2.8,11.0,13.5,4.2
20171223,Semi Ojeleye,SG/SFSGSF,BOS,vs CHI,17th,105.75,3200,0.2,15.9,6.2,0.45,9.7,2.4,13.7,14.51,6.96,6.96,%,28,2.2,11.0,8.25,2.6
20171223,Malik Beasley,SG,DEN,@ GSW,14th,103.5,3200,0.0,14.3,7.0,0.68,18.6,3.5,10.3,4.08,3.22,3.22,%,21,1.0,9.0,2.0,0.6
20171223,JaVale McGee,C,GSW,vs DEN,24th,111.5,3200,0.0,10.8,8.9,1.16,18.8,2.7,7.7,0.0,0.0,0.0,%,39,0.0,6.0,3.5,1.1
20171223,Matthew Dellavedova,PG/SGPGSG,MIL,@ CHA,15th,105.25,3200,3.1,19.2,12.2,0.65,17.1,4.9,18.7,15.0,9.99,9.99,%,62,3.1,18.0,12.25,3.8
20171223,Ben McLemore,SG/SFSGSF,MEM,vs LAC,27th,98.0,3200,0.0,22.7,12.0,0.69,20.1,6.2,17.4,11.83,9.27,9.27,%,44,2.9,0.0,0.0,
20171223,James Ennis,SG/SFSGSF,MEM,vs LAC,5th,98.0,3200,0.0,26.5,13.9,0.6,12.8,4.8,23.2,21.24,11.21,11.21,%,45,3.5,27.0,17.5,5.5
20171223,Wesley Iwundu,SG/SFSGSF,ORL,@ WAS,16th,100.0,3200,5.0,21.8,6.3,0.54,18.5,3.3,11.7,22.77,12.2,12.2,%,23,3.8,24.0,16.5,5.2
20171223,Quinn Cook,PG,GSW,vs DEN,25th,111.5,3100,0.0,18.1,8.2,0.69,13.0,3.4,11.9,8.9,6.41,6.41,%,29,2.1,3.0,3.5,1.1
20171223,Jodie Meeks,SG,WAS,vs ORL,17th,111.0,3100,0.0,23.0,11.0,0.67,18.8,5.8,16.5,14.28,9.58,9.58,%,39,3.1,19.0,20.0,6.5
20171223,Bismack Biyombo,PF/CPFC,ORL,@ WAS,16th,100.0,3100,4.5,23.3,11.9,0.82,14.1,3.1,14.6,15.0,12.53,12.53,%,55,4.0,24.0,13.25,4.3
20171223,Vince Carter,SG/SFSGSF,SAC,vs SAS,2nd,95.0,3100,0.0,15.1,8.6,0.64,14.2,3.5,13.4,6.79,3.97,3.97,%,35,1.3,0.0,0.0,
20171223,Raymond Felton,PG/SGPGSG,OKC,@ UTA,9th,97.75,3100,5.3,24.8,14.1,0.87,19.8,6.5,16.2,15.82,13.65,13.65,%,61,4.4,11.0,7.5,2.4
20171223,Luke Babbitt,SF/PFSFPF,ATL,vs DAL,14th,100.75,3100,0.0,22.5,12.8,0.71,15.1,5.4,18.1,8.24,5.8,5.8,%,35,1.9,0.0,0.0,
20171223,Dwight Powell,PF/CPFC,DAL,@ ATL,19th,101.75,3100,6.3,32.2,15.9,0.92,17.0,4.7,17.3,17.46,17.39,17.39,%,53,5.6,22.0,23.0,7.4
20171223,Udonis Haslem,PF/CPFC,MIA,vs NOP,27th,102.0,3000,2.0,4.8,2.3,0.58,3.7,0.3,4.0,5.0,3.24,3.24,%,65,1.1,13.0,0.25,0.1
20171223,Quincy Pondexter,SG/SFSGSF,CHI,@ BOS,9th,98.75,3000,0.0,10.8,5.4,0.57,18.2,2.6,9.4,0.0,0.0,0.0,%,0,0.0,5.0,3.75,1.3
20171223,Andrew Bogut,C,LAL,vs POR,10th,101.0,3000,4.1,25.0,7.7,0.92,10.0,1.2,8.4,13.91,13.01,13.01,%,22,4.3,14.0,11.5,3.8
20171223,Jamel Artis,SG/SFSGSF,ORL,@ WAS,3rd,100.0,3000,0.0,10.4,5.6,0.52,10.8,3.3,10.7,4.75,2.6,2.6,%,30,0.9,21.0,7.0,2.3
20171223,Cristiano Da Silva Felicio,PF/CPFC,CHI,@ BOS,10th,98.75,3000,0.0,8.9,8.9,0.64,13.1,2.7,13.8,0.0,0.0,0.0,%,50,0.0,5.0,3.75,1.3
20171223,Adreian Payne,PF,ORL,@ WAS,21st,100.0,3000,6.0,20.0,10.5,1.11,27.7,3.0,9.5,7.49,11.97,11.97,%,0,4.0,19.0,13.25,4.4
20171223,Chris McCullough,PF/CPFC,WAS,vs ORL,22nd,111.0,3000,0.0,7.6,5.9,1.04,31.3,3.1,5.7,0.0,0.0,0.0,%,36,0.0,3.0,7.75,2.6
20171223,Cheick Diallo,PF,NOP,@ MIA,1st,106.0,3000,0.0,9.1,6.6,0.88,17.2,2.5,7.5,0.0,0.0,0.0,%,31,0.0,4.0,4.75,1.6
20171223,Jason Smith,PF/CPFC,WAS,vs ORL,22nd,111.0,3000,0.0,11.0,7.1,0.7,23.5,4.1,10.1,0.0,0.0,0.0,%,22,0.0,3.0,4.5,1.5
20171223,Marreese Speights,PF/CPFC,ORL,@ WAS,21st,100.0,3000,2.4,28.8,12.1,0.99,30.0,6.8,12.2,13.26,13.72,13.72,%,38,4.6,12.0,4.75,1.6
20171223,Ian Clark,PG/SGPGSG,NOP,@ MIA,18th,106.0,3000,0.0,17.8,9.3,0.63,18.3,4.7,14.7,7.35,4.07,4.07,%,26,1.4,22.0,25.5,8.5
20171223,Salah Mejri,C,DAL,@ ATL,14th,101.75,3000,0.0,26.0,11.9,1.08,12.2,1.9,11.0,9.3,8.53,8.53,%,27,2.8,10.0,8.5,2.8
20171223,Sterling Brown,SG,MIL,@ CHA,19th,105.25,3000,7.5,17.2,6.4,0.91,20.9,2.8,7.0,12.72,11.7,11.7,%,57,3.9,7.0,1.25,0.4
20171223,TJ Leaf,SF/PFSFPF,IND,vs BKN,18th,112.0,3000,0.0,11.0,6.4,0.7,15.2,3.0,9.2,0.0,0.0,0.0,%,14,0.0,4.0,6.0,2.0
20171223,Justin Jackson,SG/SFSGSF,SAC,vs SAS,23rd,95.0,3000,3.2,22.8,9.7,0.53,16.2,6.0,18.2,20.2,11.59,11.59,%,42,3.9,8.0,1.25,0.4
20171223,Joffrey Lauvergne,PF/CPFC,SAS,@ SAC,25th,101.0,3000,0.0,20.6,10.1,0.93,19.7,3.9,10.9,7.84,7.9,7.9,%,37,2.6,0.0,0.0,
20171223,Sean Kilpatrick,PG/SGPGSG,MIL,@ CHA,19th,105.25,3000,0.0,19.7,9.5,0.87,22.0,5.2,10.9,6.06,5.36,5.36,%,24,1.8,14.0,19.5,6.5
20171223,Johnny O'Bryant,PF/CPFC,CHA,vs MIL,5th,106.25,3000,1.2,27.5,10.3,1.05,30.1,5.2,9.8,14.26,12.49,12.49,%,27,4.2,8.0,7.0,2.3
20171223,Treveon Graham,SG/SFSGSF,CHA,vs MIL,29th,106.25,3000,0.0,15.4,10.5,0.65,14.5,3.8,16.1,5.64,4.3,4.3,%,47,1.4,28.0,18.0,6.0
20171223,Marcus Georges-Hunt,SG/SFSGSF,MIN,@ PHX,18th,112.25,3000,0.0,9.6,2.2,0.46,15.0,1.0,4.8,7.84,3.6,3.6,%,0,1.2,5.0,4.5,1.5
20171223,Kobi Simmons,SG,MEM,vs LAC,6th,98.0,3000,0.0,10.5,4.0,0.55,10.6,1.8,7.3,6.6,3.35,3.35,%,11,1.1,25.0,17.0,5.7
20171223,Josh Huestis,SF/PFSFPF,OKC,@ UTA,6th,97.75,3000,0.6,16.9,7.0,0.58,14.7,2.6,12.1,15.75,7.59,7.59,%,34,2.5,15.0,5.25,1.8
20171223,Royce O'Neale,SF,UTA,vs OKC,10th,98.75,3000,0.0,17.2,8.2,0.78,18.6,2.7,10.5,0.0,0.0,0.0,%,0,0.0,4.0,3.75,1.3
20171223,Danuel House,SG/SFSGSF,PHX,vs MIN,11th,104.25,3000,3.9,12.5,7.0,0.55,18.5,3.8,12.8,14.4,7.59,7.59,%,65,2.5,8.0,7.75,2.6
20171223,Sindarius Thornwell,SG,LAC,@ MEM,13th,99.0,3000,0.0,16.6,8.3,0.55,14.1,3.2,15.2,10.4,5.19,5.19,%,31,1.7,0.0,0.0,
20171223,Deyonta Davis,PF/CPFC,MEM,vs LAC,26th,98.0,3000,0.0,19.5,9.6,0.88,14.9,2.6,10.9,6.6,6.43,6.43,%,32,2.1,4.0,7.25,2.4
20171223,Willie Reed,C,LAC,@ MEM,8th,99.0,3000,0.0,14.1,10.2,1.06,18.8,3.0,9.6,0.0,0.0,0.0,%,31,0.0,10.0,4.5,1.5
20171223,Brandan Wright,PF/CPFC,MEM,vs LAC,15th,98.0,3000,9.8,40.0,13.3,0.94,16.2,4.1,14.2,23.0,22.77,22.77,%,35,7.6,11.0,10.5,3.5
20171223,Jake Layman,SF/PFSFPF,POR,@ LAL,21st,99.0,3000,5.1,16.5,3.7,0.59,14.1,2.1,6.3,15.26,9.98,9.98,%,12,3.3,0.0,0.0,
20171223,Abdel Nader,PF,BOS,vs CHI,17th,105.75,3000,0.0,9.6,4.4,0.62,16.0,2.2,7.1,0.0,0.0,0.0,%,0,0.0,14.0,6.5,2.2
20171223,Derrick Walton Jr.,PG/SGPGSG,MIA,vs NOP,24th,102.0,3000,1.3,19.8,4.8,0.73,11.2,1.1,6.6,13.2,9.23,9.23,%,0,3.1,11.0,7.0,2.3
20171225,James Harden,PG/SGPGSG,HOU,@ OKC,11th,108.5,11100,43.9,85.4,57.7,1.62,36.8,21.4,35.7,38.61,61.7,61.7,%,79,5.6,38.0,68.5,6.2
20171225,LeBron James,SF/PFSFPF,CLE,@ GSW,29th,105.75,11000,49.9,93.8,58.2,1.58,31.3,19.0,36.9,36.0,68.69,68.69,%,78,6.2,40.0,34.0,3.1
20171225,Russell Westbrook,PG,OKC,vs HOU,5th,110.5,10900,36.8,77.4,55.4,1.55,33.8,20.5,35.8,36.1,54.19,54.19,%,79,5.0,36.0,60.0,5.5
20171225,Kevin Durant,SF/PFSFPF,GSW,vs CLE,23rd,109.75,10500,36.9,77.5,49.1,1.43,31.4,19.0,34.3,35.44,54.29,54.29,%,76,5.2,36.0,51.75,4.9
20171225,Joel Embiid,C,PHI,@ NYK,4th,104.25,9500,24.1,69.6,46.9,1.54,33.6,16.8,30.5,32.08,43.6,43.6,%,72,4.6,34.0,55.0,5.8
20171225,Ben Simmons,PG/SFPGSF,PHI,@ NYK,28th,104.25,9300,24.7,61.8,44.5,1.24,23.9,14.2,35.8,34.26,40.6,40.6,%,76,4.4,32.0,25.5,2.7
20171225,Karl-Anthony Towns,C,MIN,@ LAL,16th,110.25,8900,28.5,68.9,43.5,1.23,23.6,14.4,35.4,38.33,45.8,45.8,%,73,5.1,39.0,47.5,5.3
20171225,Kristaps Porzingis,PF/CPFC,NYK,vs PHI,29th,106.25,8600,15.7,69.7,40.0,1.28,35.4,19.5,31.3,32.0,38.82,38.82,%,61,4.5,34.0,40.75,4.7
20171225,Jimmy Butler,SG,MIN,@ LAL,18th,110.25,8400,26.6,63.0,38.7,1.05,23.8,15.7,36.7,35.74,42.24,42.24,%,73,5.0,41.0,44.75,5.3
20171225,Kyrie Irving,PG,BOS,vs WAS,12th,105.75,8300,23.1,60.5,39.4,1.24,32.9,18.5,31.7,32.14,39.15,39.15,%,73,4.7,34.0,32.5,3.9
20171225,John Wall,PG,WAS,@ BOS,18th,101.75,8000,27.2,61.3,40.1,1.24,28.4,15.5,32.3,34.0,41.82,41.82,%,76,5.2,38.0,51.25,6.4
20171225,Kevin Love,PF/CPFC,CLE,@ GSW,16th,105.75,7500,24.5,62.7,38.6,1.33,27.6,13.6,29.0,29.63,40.89,40.89,%,72,5.5,35.0,60.0,8.0
20171225,Kyle Kuzma,SF/PFSFPF,LAL,vs MIN,11th,105.25,7300,18.8,57.1,30.7,0.99,22.3,13.4,30.9,34.5,35.19,35.19,%,64,4.8,41.0,48.75,6.7
20171225,Draymond Green,PF/CPFC,GSW,vs CLE,24th,109.75,7200,25.3,55.1,35.8,1.13,16.1,7.9,31.7,32.5,38.03,38.03,%,76,5.3,40.0,53.0,7.4
20171225,Bradley Beal,SG,WAS,@ BOS,9th,101.75,7000,14.4,55.1,36.7,1.06,29.0,18.6,34.6,34.0,31.86,31.86,%,68,4.6,39.0,40.0,5.7
20171225,Paul George,SF,OKC,vs HOU,20th,110.5,6800,21.4,64.1,38.2,1.04,25.5,16.6,36.6,36.74,39.68,39.68,%,68,5.8,41.0,37.75,5.6
20171225,Al Horford,PF/CPFC,BOS,vs WAS,17th,105.75,6700,20.3,49.5,34.8,1.09,19.1,10.7,32.0,30.21,32.81,32.81,%,76,4.9,34.0,36.25,5.4
20171225,Clint Capela,C,HOU,@ OKC,3rd,108.5,6600,20.7,58.6,35.1,1.4,20.8,8.8,25.0,29.12,36.95,36.95,%,69,5.6,29.0,38.0,5.8
20171225,Klay Thompson,SG,GSW,vs CLE,22nd,109.75,6400,25.0,48.8,33.4,0.99,24.9,16.6,33.7,35.92,35.2,35.2,%,80,5.5,35.0,37.75,5.9
20171225,Brandon Ingram,SG/SFSGSF,LAL,vs MIN,11th,105.25,6300,16.8,51.8,30.5,0.89,22.0,13.3,34.3,35.0,31.82,31.82,%,67,5.1,,,
20171225,Dario Saric,PF/CPFC,PHI,@ NYK,28th,104.25,6200,21.6,59.2,27.5,0.92,19.1,11.1,29.8,34.33,37.69,37.69,%,61,6.1,33.0,17.25,2.8
20171225,Robert Covington,SF/PFSFPF,PHI,@ NYK,24th,104.25,6100,19.8,54.5,31.5,0.97,19.0,11.9,32.5,35.01,34.66,34.66,%,69,5.7,30.0,20.25,3.3
20171225,Enes Kanter,PF/CPFC,NYK,vs PHI,8th,106.25,6100,12.3,47.9,30.4,1.21,21.4,9.6,25.1,24.8,27.55,27.55,%,67,4.5,35.0,60.5,9.9
20171225,Jeff Teague,PG,MIN,@ LAL,25th,110.25,6000,15.1,50.0,31.1,0.92,20.0,11.1,33.7,33.52,30.07,30.07,%,68,5.0,32.0,31.25,5.2
20171225,Taj Gibson,PF/CPFC,MIN,@ LAL,15th,110.25,5800,12.2,43.9,26.5,0.81,14.4,8.4,32.9,32.93,25.82,25.82,%,66,4.5,34.0,36.25,6.3
20171225,Andrew Wiggins,SG/SFSGSF,MIN,@ LAL,25th,110.25,5700,14.3,42.9,28.5,0.79,23.8,15.7,36.0,32.9,26.55,26.55,%,71,4.7,34.0,29.0,5.1
20171225,Carmelo Anthony,SF/PFSFPF,OKC,vs HOU,20th,110.5,5600,17.9,44.4,30.8,0.94,25.2,15.9,32.6,33.15,29.3,29.3,%,75,5.2,31.0,27.25,4.9
20171225,Eric Gordon,SG,HOU,@ OKC,11th,108.5,5600,16.1,46.7,27.7,0.89,26.2,14.7,31.2,36.48,29.18,29.18,%,68,5.2,37.0,25.75,4.6
20171225,Steven Adams,C,OKC,vs HOU,1st,110.5,5500,13.2,43.3,30.0,0.94,16.6,9.1,31.9,33.21,26.1,26.1,%,71,4.7,38.0,37.0,6.7
20171225,Jayson Tatum,SF/PFSFPF,BOS,vs WAS,16th,105.75,5400,16.4,43.0,26.8,0.89,18.1,9.2,30.1,30.69,27.77,27.77,%,72,5.1,36.0,22.75,4.2
20171225,Otto Porter,SF/PFSFPF,WAS,@ BOS,1st,101.75,5300,10.9,55.5,30.0,0.99,19.1,11.4,30.3,33.64,30.01,30.01,%,58,5.7,35.0,33.0,6.2
20171225,Jaylen Brown,SG/SFSGSF,BOS,vs WAS,16th,105.75,5200,14.3,40.2,26.9,0.88,21.3,11.2,30.6,30.4,25.38,25.38,%,72,4.9,31.0,18.75,3.6
20171225,Kentavious Caldwell-Pope,SG,LAL,vs MIN,5th,105.25,5100,19.2,47.4,28.3,0.83,18.2,12.3,34.2,37.45,31.27,31.27,%,71,6.1,35.0,17.25,3.4
20171225,Michael Beasley,SF/PFSFPF,NYK,vs PHI,27th,106.25,5000,0.0,44.7,18.6,1.07,30.4,9.1,17.4,15.84,19.04,19.04,%,31,3.8,22.0,18.75,3.8
20171225,Dwyane Wade,PG/SGPGSG,CLE,@ GSW,13th,105.75,5000,11.3,46.9,24.6,1.06,25.6,9.9,23.1,24.05,26.58,26.58,%,59,5.3,29.0,31.75,6.4
20171225,J.J. Redick,SG/SFSGSF,PHI,@ NYK,8th,104.25,5000,9.9,39.6,26.9,0.81,20.0,13.2,33.3,30.94,22.59,22.59,%,68,4.5,27.0,39.5,7.9
20171225,Julius Randle,PF/CPFC,LAL,vs MIN,5th,105.25,5000,13.6,42.5,25.1,1.15,24.4,8.8,21.9,25.0,26.0,26.0,%,67,5.2,18.0,26.75,5.4
20171225,Trevor Ariza,SG/SFSGSF,HOU,@ OKC,8th,108.5,5000,16.6,42.0,25.2,0.72,13.5,9.4,35.1,40.0,27.48,27.48,%,71,5.5,43.0,28.5,5.7
20171225,Marcin Gortat,C,WAS,@ BOS,7th,101.75,4900,10.1,42.1,24.8,0.91,15.3,6.9,27.2,25.92,23.82,23.82,%,63,4.9,26.0,34.0,6.9
20171225,Jordan Bell,PF/CPFC,GSW,vs CLE,24th,109.75,4900,7.9,44.1,15.3,1.17,14.3,3.4,13.1,19.38,23.43,23.43,%,32,4.8,26.0,23.5,4.8
20171225,Marcus Smart,SG/SFSGSF,BOS,vs WAS,12th,105.75,4800,12.2,38.9,24.5,0.81,20.0,9.4,30.1,31.08,23.65,23.65,%,69,4.9,28.0,20.5,4.3
20171225,Courtney Lee,SG/SFSGSF,NYK,vs PHI,20th,106.25,4800,13.6,45.6,24.9,0.79,17.8,10.5,31.4,32.0,27.3,27.3,%,63,5.7,34.0,31.25,6.5
20171225,P.J. Tucker,SF/PFSFPF,HOU,@ OKC,8th,108.5,4700,11.6,34.6,18.3,0.67,10.7,5.1,27.2,34.0,21.45,21.45,%,64,4.6,29.0,16.0,3.4
20171225,Jordan Clarkson,PG/SGPGSG,LAL,vs MIN,5th,105.25,4700,9.6,43.6,22.7,1.05,28.3,11.8,21.6,25.48,24.16,24.16,%,57,5.1,35.0,42.5,9.0
20171225,Jarrett Jack,PG,NYK,vs PHI,19th,106.25,4600,12.2,38.7,20.7,0.81,15.2,6.5,25.7,26.25,23.55,23.55,%,64,5.1,21.0,15.5,3.4
20171225,Marcus Morris,SF/PFSFPF,BOS,vs WAS,16th,105.75,4600,11.2,30.8,23.3,0.98,23.7,10.3,23.7,20.0,19.64,19.64,%,76,4.3,15.0,8.5,1.8
20171225,Ryan Anderson,PF/CPFC,HOU,@ OKC,14th,108.5,4600,7.7,41.6,21.3,0.77,15.5,8.3,27.8,26.43,22.25,22.25,%,55,4.8,30.0,20.25,4.4
20171225,Kelly Oubre Jr.,SG/SFSGSF,WAS,@ BOS,1st,101.75,4500,9.4,40.2,22.5,0.83,19.4,9.3,27.2,28.64,22.57,22.57,%,61,5.0,31.0,26.75,5.9
20171225,Richaun Holmes,PF/CPFC,PHI,@ NYK,28th,104.25,4500,0.0,31.8,16.9,1.05,17.3,5.7,16.1,10.8,12.11,12.11,%,42,2.7,0.0,0.0,
20171225,Mike Scott,PF,WAS,@ BOS,10th,101.75,4500,4.3,36.4,17.1,0.91,20.1,7.0,18.7,17.64,18.08,18.08,%,46,4.0,15.0,7.25,1.6
20171225,Larry Nance Jr.,SF/PFSFPF,LAL,vs MIN,11th,105.25,4500,0.4,33.9,22.3,1.03,15.3,6.1,21.6,16.0,14.78,14.78,%,57,3.3,20.0,18.75,4.2
