Contest_Date,Contest_Name,Player,Roster.Position,FPTS,X.Drafted
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rondae Hollis-Jefferson,F,35.5,7.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Lou Williams,SG,44.5,7.19%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jeff Teague,G,27.25,6.95%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],LaMarcus Aldridge,C,46.0,6.87%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Lauri Markkanen,UTIL,20.25,6.42%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Zach Randolph,PF,25.5,5.84%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Taj Gibson,F,22.5,5.81%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Alex Len,C,14.0,5.81%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kemba Walker,PG,33.75,5.76%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Evan Turner,F,12.5,5.68%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bam Adebayo,UTIL,25.25,5.66%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],T.J. Warren,SF,43.25,5.55%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Harrison Barnes,SF,31.5,5.27%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Spencer Dinwiddie,PG,41.25,5.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bradley Beal,G,26.25,4.91%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jimmy Butler,UTIL,45.5,4.80%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Michael Kidd-Gilchrist,SF,13.25,4.75%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nikola Mirotic,PF,23.75,4.64%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Julius Randle,C,28.25,4.61%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kris Dunn,SG,14.0,4.57%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nicolas Batum,SF,32.75,4.56%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dwight Howard,C,47.5,4.51%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],John Collins,C,21.0,4.34%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kelly Olynyk,PF,27.0,4.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jusuf Nurkic,C,15.25,4.11%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Mario Hezonja,UTIL,30.5,3.98%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Isaiah Canaan,PG,31.0,3.73%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Greg Monroe,F,0.0,3.56%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Carmelo Anthony,SF,29.5,3.56%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Anthony Davis,UTIL,39.0,3.55%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Elfrid Payton,PG,61.25,3.52%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marvin Williams,F,10.75,3.52%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Andrew Wiggins,SG,23.5,3.49%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Denzel Valentine,F,14.25,3.42%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Brandon Ingram,SF,0.0,3.35%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Al-Farouq Aminu,PF,22.5,3.31%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Will Barton,G,32.75,3.28%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],J.J. Barea,UTIL,43.0,3.20%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Chandler Parsons,SF,13.75,3.15%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Paul George,SF,50.75,2.97%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],John Henson,C,23.75,2.88%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],DeMarre Carroll,PF,45.25,2.88%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jamal Murray,SG,33.0,2.71%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rudy Gay,PF,13.5,2.68%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Lance Stephenson,SG,17.5,2.68%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Mason Plumlee,F,14.0,2.67%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Otto Porter Jr.,SF,29.5,2.61%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Allen Crabbe,F,23.75,2.61%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Derrick Favors,PF,24.0,2.60%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Al Horford,PF,29.5,2.58%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jayson Tatum,SF,31.75,2.57%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dennis Schroder,PG,50.25,2.53%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bojan Bogdanovic,SF,30.0,2.43%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marcus Smart,UTIL,22.25,2.36%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Caris LeVert,SG,22.0,2.33%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Donovan Mitchell,G,39.75,2.22%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Trey Lyles,PF,26.0,2.21%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ersan Ilyasova,F,36.75,2.13%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jrue Holiday,G,28.0,2.12%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marco Belinelli,UTIL,4.75,2.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Yogi Ferrell,UTIL,12.5,2.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dennis Smith Jr.,SG,13.75,1.96%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Darren Collison,UTIL,30.0,1.93%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Klay Thompson,UTIL,32.25,1.89%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Josh Jackson,SG,18.0,1.89%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Giannis Antetokounmpo,PF,0.0,1.89%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Wesley Matthews,F,18.5,1.88%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kentavious Caldwell-Pope,G,28.25,1.81%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Thaddeus Young,PF,16.5,1.72%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Willie Cauley-Stein,PF,41.25,1.70%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Joffrey Lauvergne,UTIL,0.0,1.63%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dirk Nowitzki,C,34.5,1.60%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jeremy Lamb,SF,17.0,1.60%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Milos Teodosic,PG,17.25,1.52%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Domantas Sabonis,C,35.25,1.28%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Matthew Dellavedova,PG,12.25,1.27%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Gorgui Dieng,F,30.25,1.27%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tyson Chandler,UTIL,25.25,1.25%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jamal Crawford,G,16.25,1.22%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bobby Portis,UTIL,30.5,1.21%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Andrew Harrison,G,29.0,1.20%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Steven Adams,C,27.25,1.19%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Gary Harris,SG,28.5,1.18%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jarell Martin,UTIL,19.75,1.15%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marcin Gortat,C,10.75,1.13%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Justin Holiday,G,24.25,1.12%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rodney Hood,SG,14.25,1.06%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kent Bazemore,SF,31.5,0.94%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Mike Scott,PF,22.5,0.93%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Robin Lopez,C,17.0,0.89%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Andre Roberson,F,5.25,0.86%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Joe Ingles,UTIL,24.0,0.84%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jordan Mickey,C,16.5,0.82%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Taurean Prince,SG,20.25,0.81%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dwight Powell,F,23.0,0.78%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],E'Twaun Moore,UTIL,19.0,0.77%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Markieff Morris,PF,23.25,0.76%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],David West,F,7.5,0.75%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kyle Anderson,PG,14.75,0.74%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Deyonta Davis,F,7.25,0.72%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Joe Harris,F,12.75,0.65%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bryn Forbes,UTIL,13.0,0.61%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ricky Rubio,UTIL,16.75,0.60%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bogdan Bogdanovic,F,18.75,0.60%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Buddy Hield,G,39.5,0.59%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kelly Oubre Jr.,F,30.5,0.58%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ed Davis,PF,10.75,0.56%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jordan Clarkson,PG,25.75,0.55%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Malcolm Delaney,SG,18.25,0.53%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tony Snell,SF,20.0,0.52%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Larry Nance Jr.,UTIL,9.25,0.52%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rajon Rondo,G,13.75,0.49%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Wes Iwundu,UTIL,16.5,0.47%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Sam Dekker,PF,11.75,0.47%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Thabo Sefolosha,UTIL,12.5,0.46%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dillon Brooks,UTIL,14.0,0.45%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tyler Zeller,C,19.25,0.44%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jaylen Brown,SF,34.25,0.43%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],James Johnson,F,10.75,0.40%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Michael Carter-Williams,PG,10.25,0.40%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Omri Casspi,F,16.25,0.39%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kosta Koufos,UTIL,10.5,0.39%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Josh Hart,SG,31.5,0.38%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Patrick McCaw,G,13.0,0.37%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Frank Mason III,PG,10.25,0.35%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tyler Ulis,G,11.0,0.35%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jamil Wilson,F,11.5,0.34%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Goran Dragic,PG,22.5,0.32%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jawun Evans,G,3.5,0.32%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Cory Joseph,PG,15.25,0.31%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Garrett Temple,G,27.5,0.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Terry Rozier,UTIL,14.75,0.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Thon Maker,PF,13.75,0.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jonas Jerebko,SF,3.25,0.29%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Alec Burks,G,11.0,0.28%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Johnny O'Bryant III,PF,7.0,0.28%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Andre Iguodala,UTIL,20.5,0.27%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Pat Connaughton,UTIL,16.75,0.26%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],D.J. Augustin,UTIL,15.0,0.24%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Pau Gasol,C,47.75,0.23%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Corey Brewer,UTIL,2.25,0.22%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tony Parker,G,18.5,0.21%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],James Ennis III,G,17.5,0.21%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Maxi Kleber,PF,12.0,0.20%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Mike James,PG,0.0,0.20%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kenneth Faried,F,0.0,0.17%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marquese Chriss,UTIL,23.0,0.17%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Raymond Felton,G,7.5,0.17%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Troy Daniels,SG,22.0,0.17%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],David Nwaba,UTIL,16.0,0.16%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dragan Bender,F,8.75,0.15%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nik Stauskas,SG,11.5,0.15%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],JaMychal Green,F,0.0,0.15%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Mario Chalmers,G,0.0,0.13%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Salah Mejri,UTIL,8.5,0.13%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jahlil Okafor,C,0.0,0.13%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jarrett Allen,F,11.5,0.12%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marreese Speights,PF,4.75,0.11%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jerian Grant,UTIL,21.0,0.11%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Montrezl Harrell,C,13.75,0.11%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Derrick Walton Jr.,PG,7.0,0.10%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Aron Baynes,C,19.25,0.10%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],C.J. Williams,SG,16.75,0.10%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Quinn Cook,UTIL,3.5,0.09%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Patty Mills,PG,8.5,0.09%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Quincy Acy,F,8.5,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Davis Bertans,SF,2.5,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ekpe Udoh,C,3.5,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Torrey Craig,SF,9.0,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Zach Collins,F,26.0,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nick Young,G,8.25,0.08%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tomas Satoransky,G,20.0,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Joe Johnson,F,13.5,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kawhi Leonard,PF,0.0,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jodie Meeks,G,20.0,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Darius Miller,UTIL,21.0,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jerami Grant,F,10.0,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Sean Kilpatrick,G,19.5,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dejounte Murray,PG,32.75,0.07%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Isaiah Whitehead,G,0.0,0.06%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Al Jefferson,C,0.0,0.06%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Miles Plumlee,UTIL,12.0,0.06%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Bismack Biyombo,UTIL,13.25,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jameer Nelson,PG,12.25,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Daniel Theis,F,37.25,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Maurice Harkless,F,35.0,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Andrew Bogut,UTIL,11.5,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ben McLemore,SG,0.0,0.05%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Shelvin Mack,SG,0.0,0.04%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],DeAndre' Bembry,G,0.0,0.04%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Josh Huestis,UTIL,5.25,0.04%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dante Cunningham,UTIL,18.25,0.04%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tyler Cavanaugh,F,13.75,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Patrick Patterson,C,13.5,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Justin Jackson,UTIL,1.25,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Skal Labissiere,UTIL,0.0,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Isaiah Taylor,UTIL,6.0,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Vince Carter,UTIL,0.0,0.03%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Álex Abrines,F,9.25,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tyus Jones,PG,11.0,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Adreian Payne,PF,13.25,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Noah Vonleh,UTIL,0.0,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],JaVale McGee,UTIL,3.5,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nemanja Bjelica,PF,0.0,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Manu Ginobili,UTIL,24.75,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Meyers Leonard,F,0.0,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Marc Gasol,C,47.25,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Brandon Paul,SG,0.0,0.02%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Luke Babbitt,F,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Paul Zipser,G,11.25,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Malik Monk,SG,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Matt Costello,UTIL,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Royce O'Neale,SF,3.75,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dion Waiters,SF,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Justise Winslow,PF,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Evan Fournier,SG,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Semi Ojeleye,SG,8.25,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jakarr Sampson,UTIL,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Arron Afflalo,G,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Cristiano Felicio,F,3.75,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Johnathan Motley,UTIL,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Juancho Hernangómez,F,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Malik Beasley,UTIL,2.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],DeAndre Liggins,G,8.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Tim Frazier,G,1.5,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Damian Lillard,PG,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jake Layman,F,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jabari Bird,SG,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Aaron Gordon,SF,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Shabazz Muhammad,SF,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Blake Griffin,C,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kyle Collinsworth,SG,0.0,0.01%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jared Dudley,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ian Clark,UTIL,25.5,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dwayne Bacon,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Quincy Pondexter,G,3.75,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Nick Collison,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Sindarius Thornwell,G,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ivica Zubac,C,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Willie Reed,UTIL,4.5,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Guerschon Yabusele,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Shaun Livingston,G,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rodney McGruder,G,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Devin Harris,G,16.75,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Jason Smith,UTIL,4.5,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Antonio Blakeney,PG,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Devin Booker,SG,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Timofey Mozgov,UTIL,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Cheick Diallo,F,4.75,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Ivan Rabb,PF,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Josh Magette,G,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Kevon Looney,F,3.5,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Treveon Graham,UTIL,18.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Stephen Curry,PG,0.0,0.00%
