Contest_Date,player,salary,team,pos,opp,ceil,floor,fpts
2017-12-04,Kay Felder,3000,CHI,PG,CLE,,,0.0
2017-12-04,Quincy Pondexter,3000,CHI,SG/SF,CLE,,,0.0
2017-12-04,Kris Dunn,6100,CHI,PG/SG,CLE,53.8208,7.3392,30.58
2017-12-04,Lauri Markkanen,6100,CHI,PF,CLE,35.6832,13.8768,24.78
2017-12-04,Antonio Blakeney,3100,CHI,PG,CLE,4.1472,1.6128,2.88
2017-12-04,Nikola Mirotic,4900,CHI,PF/C,CLE,,,0.0
2017-12-04,David Nwaba,3800,CHI,PG/SG,CLE,22.5104,3.0696,12.79
2017-12-04,Ryan Arcidiacono,3000,CHI,PG,CLE,,,0.0
2017-12-04,Cristiano Da Silva Felicio,3000,CHI,PF/C,CLE,16.7616,6.5184,11.64
2017-12-04,Denzel Valentine,5400,CHI,SG/SF,CLE,39.2055,5.0945,22.15
2017-12-04,Jose Calderon,3000,CLE,PG,CHI,23.9658,3.1142,13.54
2017-12-04,Cedi Osman,3000,CLE,SG/SF,CHI,,,0.0
2017-12-04,Channing Frye,3400,CLE,PF/C,CHI,23.488000000000003,5.872000000000001,14.68
2017-12-04,Kyle Korver,3700,CLE,SG/SF,CHI,29.0936,6.3864,17.74
2017-12-04,Ante Zizic,3200,CLE,PF/C,CHI,1.1088,0.4312,0.77
2017-12-04,Justin Holiday,5600,CHI,SG/SF,CLE,44.951,11.949000000000002,28.45
2017-12-04,Paul Zipser,3500,CHI,SG/SF,CLE,21.9834,2.8566,12.42
2017-12-04,Robin Lopez,5300,CHI,C,CLE,31.85,13.65,22.75
2017-12-04,Jerian Grant,4600,CHI,PG/SG,CLE,36.4443,4.7357,20.59
2017-12-04,Cameron Payne,3000,CHI,PG/SG,CLE,,,0.0
2017-12-04,Zach LaVine,4700,CHI,PG/SG,CLE,,,0.0
2017-12-04,Anthony Davis,10100,NOP,PF/C,GSW,,,0.0
2017-12-04,Stephen Curry,9400,GSW,PG/SG,NOP,62.5656,32.9544,47.76
2017-12-04,Kevon Looney,3000,GSW,SF/PF,NOP,6.5313,0.8487,3.69
2017-12-04,JaVale McGee,3000,GSW,C,NOP,23.136999999999997,4.083,13.61
2017-12-04,DeMarcus Cousins,11000,NOP,PF/C,GSW,80.5948,32.1252,56.36
2017-12-04,Jrue Holiday,6300,NOP,PG/SG,GSW,50.887,16.512999999999998,33.7
2017-12-04,Dante Cunningham,3300,NOP,SF/PF,GSW,16.0688,3.2912,9.68
2017-12-04,Jameer Nelson,3400,NOP,PG/SG,GSW,18.7356,5.2844,12.01
2017-12-04,E'Twaun Moore,3700,NOP,SG/SF,GSW,31.737,10.863,21.3
2017-12-04,Omri Casspi,3400,GSW,SF/PF,NOP,16.2963,2.7637,9.53
2017-12-04,Jordan Bell,3300,GSW,PF/C,NOP,19.1232,7.4368,13.28
2017-12-04,Draymond Green,7400,GSW,PF/C,NOP,50.5404,22.1796,36.36
2017-12-04,Klay Thompson,7000,GSW,SG,NOP,46.3266,20.8134,33.57
2017-12-04,Kevin Durant,9000,GSW,SF/PF,NOP,71.145,21.855,46.5
2017-12-04,Andre Iguodala,3700,GSW,SG/SF,NOP,27.2097,9.8103,18.51
2017-12-04,Shaun Livingston,3600,GSW,PG/SG,NOP,,,0.0
2017-12-04,Patrick McCaw,3400,GSW,SG/SF,NOP,18.5673,2.4127,10.49
2017-12-04,David West,3500,GSW,PF/C,NOP,22.7332,5.5068,14.12
2017-12-04,Nick Young,3200,GSW,SG,NOP,14.7959,3.5841,9.19
2017-12-04,Emmanuel Mudiay,3800,DEN,PG,DAL,26.8983,4.5617,15.73
2017-12-04,Mason Plumlee,4300,DEN,PF/C,DAL,42.9345,17.9655,30.45
2017-12-04,Marcin Gortat,5200,WAS,C,UTA,33.8445,16.2955,25.07
2017-12-04,Otto Porter,6600,WAS,SF/PF,UTA,47.2758,18.8442,33.06
2017-12-04,Bradley Beal,7400,WAS,SG,UTA,49.0597,22.5603,35.81
2017-12-04,John Wall,8500,WAS,PG,UTA,,,0.0
2017-12-04,Kelly Oubre,5100,WAS,SG/SF,UTA,20.808000000000003,8.092,14.45
2017-12-04,Markieff Morris,4700,WAS,SF/PF,UTA,32.558,12.042,22.3
2017-12-04,Ian Mahinmi,3400,WAS,C,UTA,21.301,3.759,12.53
2017-12-04,Jodie Meeks,3500,WAS,SG,UTA,16.1489,3.1911,9.67
2017-12-04,Mike Scott,3200,WAS,PF,UTA,19.7648,2.6952,11.23
2017-12-04,Derrick White,3000,SAS,PG/SG,DET,,,0.0
2017-12-04,Tony Parker,3700,SAS,PG,DET,25.6308,6.6092,16.12
2017-12-04,Danny Green,4400,SAS,SG/SF,DET,34.1796,9.6404,21.91
2017-12-04,Bryn Forbes,3600,SAS,PG/SG,DET,21.4878,2.7922,12.14
2017-12-04,Brandon Paul,3500,SAS,SG,DET,11.015999999999998,4.284,7.65
2017-12-04,Davis Bertans,3000,SAS,SF/PF,DET,8.8146,1.1454,4.98
2017-12-04,Manu Ginobili,3600,SAS,SG/SF,DET,28.6228,6.4972,17.56
2017-12-04,Joffrey Lauvergne,3000,SAS,PF/C,DET,11.1333,1.4467,6.29
2017-12-04,Kawhi Leonard,8000,SAS,SF/PF,DET,,,0.0
2017-12-04,Matt Costello,3000,SAS,PF,DET,,,0.0
2017-12-04,Darrun Hilliard,3000,SAS,SG/SF,DET,,,0.0
2017-12-04,Tim Frazier,4100,WAS,PG,UTA,32.9397,4.2803,18.61
2017-12-04,Jason Smith,3400,WAS,PF/C,UTA,,,0.0
2017-12-04,Raulzinho Neto,3200,UTA,PG,WAS,13.0896,5.0904,9.09
2017-12-04,Alec Burks,4000,UTA,PG/SG,WAS,37.3404,5.5796,21.46
2017-12-04,Ekpe Udoh,3000,UTA,PF/C,WAS,7.56,2.94,5.25
2017-12-04,Donovan Mitchell,6900,UTA,PG/SG,WAS,51.768,20.132,35.95
2017-12-04,Jonas Jerebko,3800,UTA,SF/PF,WAS,16.9818,3.4782,10.23
2017-12-04,Royce O'Neale,3000,UTA,SF,WAS,9.8784,3.8416,6.86
2017-12-04,Rudy Gobert,7500,UTA,C,WAS,37.6257,18.9543,28.29
2017-12-04,Tony Bradley,3000,UTA,C,WAS,,,0.0
2017-12-04,Dante Exum,3000,UTA,PG/SG,WAS,,,0.0
2017-12-04,Thabo Sefolosha,3700,UTA,SG/SF,WAS,28.4856,5.8344,17.16
2017-12-04,Derrick Favors,6700,UTA,PF/C,WAS,49.3311,9.0489,29.19
2017-12-04,Chris McCullough,3000,WAS,PF/C,UTA,,,0.0
2017-12-04,Carrick Felix,3000,WAS,SG/SF,UTA,,,0.0
2017-12-04,Tomas Satoransky ,4100,WAS,PG/SG,UTA,19.152,7.4479999999999995,13.3
2017-12-04,Devin Robinson,3000,WAS,SG,UTA,,,0.0
2017-12-04,Michael Young,0,WAS,PF,UTA,,,0.0
2017-12-04,Joe Ingles,5100,UTA,SG/SF,WAS,43.028,12.492,27.76
2017-12-04,Ricky Rubio,5500,UTA,PG,WAS,36.7482,13.5918,25.17
2017-12-04,Sheldon McClellan,2000,WAS,SG,UTA,,,0.0
2017-12-04,Patty Mills,3900,SAS,PG,DET,27.2074,9.3126,18.26
2017-12-04,Rudy Gay,4800,SAS,SF/PF,DET,40.2077,11.0123,25.61
2017-12-04,Dwight Powell,3900,DAL,PF/C,DEN,25.2,4.8,15.0
2017-12-04,J.J. Barea,4600,DAL,PG/SG,DEN,35.424,13.776,24.6
2017-12-04,Nerlens Noel,3200,DAL,C,DEN,,,0.0
2017-12-04,Dirk Nowitzki,4700,DAL,PF/C,DEN,34.2009,8.8191,21.51
2017-12-04,Dorian Finney-Smith,3000,DAL,SF,DEN,,,0.0
2017-12-04,Maxi Kleber,3200,DAL,PF,DEN,20.6064,8.0136,14.31
2017-12-04,Devin Harris,3900,DAL,PG/SG,DEN,26.5864,5.2536,15.92
2017-12-04,Salah Mejri,3100,DAL,C,DEN,23.1162,3.0038,13.06
2017-12-04,Jeff Withey,3000,DAL,C,DEN,5.4339,0.7061,3.07
2017-12-04,Dennis Smith Jr.,5600,DAL,PG/SG,DEN,40.176,15.624,27.9
2017-12-04,Yogi Ferrell,3800,DAL,PG/SG,DEN,23.6052,4.8348,14.22
2017-12-04,Juan Hernangomez,3700,DEN,SF/PF,DAL,30.2139,3.9261,17.07
2017-12-04,Darrell Arthur,3000,DEN,PF,DAL,1.207,0.213,0.71
2017-12-04,Kenneth Faried,4800,DEN,PF/C,DAL,37.0786,6.8014,21.94
2017-12-04,Trey Lyles,3700,DEN,SF/PF,DAL,30.4128,4.1472,17.28
2017-12-04,Richard Jefferson,3000,DEN,SF/PF,DAL,7.6752,2.9848,5.33
2017-12-04,Wesley Matthews,4500,DAL,SG/SF,DEN,36.7865,13.9535,25.37
2017-12-04,Harrison Barnes,6600,DAL,SF/PF,DEN,46.018,23.182,34.6
2017-12-04,Gary Harris,5800,DEN,SG,DAL,40.5927,10.4673,25.53
2017-12-04,Gian Clavell,3000,DAL,PG,DEN,,,0.0
2017-12-04,Johnathan Motley,3000,DAL,PF/C,DEN,,,0.0
2017-12-04,Henry Ellenson,3000,DET,PF/C,SAS,1.239,0.161,0.7
2017-12-04,Eric Moreland,3000,DET,PF/C,SAS,11.8512,4.6088,8.23
2017-12-04,Reggie Bullock,3000,DET,SG/SF,SAS,1.0126,0.2074,0.61
2017-12-04,Boban Marjanovic,3000,DET,C,SAS,10.443,1.357,5.9
2017-12-04,Stanley Johnson,3700,DET,SG/SF,SAS,28.0704,4.5696,16.32
2017-12-04,LaMarcus Aldridge,8300,SAS,PF/C,DET,60.2406,21.7194,40.98
2017-12-04,Pau Gasol,5500,SAS,PF/C,DET,48.7588,12.9612,30.86
2017-12-04,Dejounte Murray,3500,SAS,PG,DET,13.8864,1.8936,7.89
2017-12-04,Kyle Anderson,5200,SAS,PG/SF,DET,,,0.0
2017-12-04,Langston Galloway,3100,DET,PG/SG,SAS,18.3352,2.9848,10.66
2017-12-04,Luke Kennard,3400,DET,SG,SAS,14.9904,5.8296,10.41
2017-12-04,Avery Bradley,5400,DET,PG/SG,SAS,40.4352,9.4848,24.96
2017-12-04,Josh McRoberts,3000,DAL,PF/C,DEN,,,0.0
2017-12-04,Seth Curry,4100,DAL,PG/SG,DEN,,,0.0
2017-12-04,Andre Drummond,8800,DET,C,SAS,62.5056,29.4144,45.96
2017-12-04,Tobias Harris,6400,DET,SF/PF,SAS,38.2455,18.4145,28.33
2017-12-04,Ish Smith,4000,DET,PG,SAS,23.6016,9.1784,16.39
2017-12-04,Anthony Tolliver,3400,DET,SF/PF,SAS,14.8512,2.8288,8.84
2017-12-04,Reggie Jackson,5900,DET,PG,SAS,42.1498,10.2102,26.18
2017-12-04,Jeff Green,3800,CLE,SF/PF,CHI,27.1572,7.0028,17.08
2017-12-04,Dwyane Wade,5600,CLE,PG/SG,CHI,38.8261,10.6339,24.73
2017-12-04,TJ Leaf,3000,IND,SF/PF,NYK,4.5504,1.7696,3.16
2017-12-04,Cory Joseph,3500,IND,PG,NYK,23.3016,7.3584,15.33
2017-12-04,Bojan Bogdanovic,4500,IND,SG/SF,NYK,34.6276,11.8524,23.24
2017-12-04,Domantas Sabonis,5100,IND,PF/C,NYK,32.1984,9.0816,20.64
2017-12-04,Lance Stephenson,4500,IND,SG/SF,NYK,35.6252,6.5348,21.08
2017-12-04,Al Jefferson,3400,IND,PF/C,NYK,,,0.0
2017-12-04,Joseph Young,3000,IND,PG/SG,NYK,6.4656,2.5144,4.49
2017-12-04,Ike Anigbogu,3000,IND,PF/C,NYK,,,0.0
2017-12-04,Damien Wilkins,3000,IND,SG/SF,NYK,,,0.0
2017-12-04,Myles Turner,6100,IND,C,NYK,45.292,22.308000000000003,33.8
2017-12-04,Darren Collison,5700,IND,PG,NYK,44.1256,13.9344,29.03
2017-12-04,Ramon Sessions,3100,NYK,PG,IND,,,0.0
2017-12-04,Guillermo Hernangomez,3400,NYK,PF/C,IND,5.904,2.296,4.1
2017-12-04,Damyean Dotson,3200,NYK,SG,IND,21.1104,8.2096,14.66
2017-12-04,Michael Beasley,3500,NYK,SF/PF,IND,50.0368,6.8232,28.43
2017-12-04,Ron Baker,3000,NYK,PG/SG,IND,12.6201,1.6399,7.13
2017-12-04,Isaiah Hicks,3000,NYK,PF,IND,,,0.0
2017-12-04,Thaddeus Young,5600,IND,SF/PF,NYK,41.9882,14.3718,28.18
2017-12-04,Victor Oladipo,8700,IND,PG/SG,NYK,67.7754,20.2446,44.01
2017-12-04,Luke Kornet,3000,NYK,PF,IND,,,0.0
2017-12-04,Alex Poythress,3000,IND,SF,NYK,,,0.0
2017-12-04,Edmond Sumner,3000,IND,PG,NYK,,,0.0
2017-12-04,Jared Dudley,3600,PHO,PF,PHI,,,0.0
2017-12-04,Greg Monroe,4700,PHO,PF/C,PHI,31.6236,11.6964,21.66
2017-12-04,Derrick Jones,3000,PHO,SF,PHI,,,0.0
2017-12-04,Troy Daniels,3300,PHO,SG,PHI,5.132999999999999,0.667,2.9
2017-12-04,Alec Peters,3000,PHO,PF,PHI,,,0.0
2017-12-04,Davon Reed,3000,PHO,SG/SF,PHI,,,0.0
2017-12-04,Ben Simmons,9800,PHI,PG/SF,PHO,77.0544,29.9656,53.51
2017-12-04,Alan Williams,3200,PHO,C,PHI,,,0.0
2017-12-04,Brandon Knight,3000,PHO,PG/SG,PHI,,,0.0
2017-12-04,Alex Len,4500,PHO,PF/C,PHI,31.434,9.126,20.28
2017-12-04,Dragan Bender,3400,PHO,PF/C,PHI,21.5055,2.7945,12.15
2017-12-04,TJ Warren,6700,PHO,SF/PF,PHI,54.3116,12.3284,33.32
2017-12-04,Devin Booker,7800,PHO,SG/SF,PHI,53.928000000000004,20.971999999999998,37.45
2017-12-04,Glenn Robinson,3800,IND,SG/SF,NYK,,,0.0
2017-12-04,Mike James,4300,PHO,PG,PHI,29.9088,11.6312,20.77
2017-12-04,Marquese Chriss,3900,PHO,PF/C,PHI,30.3054,7.8146,19.06
2017-12-04,Tyler Ulis,4100,PHO,PG,PHI,36.9753,4.8047,20.89
2017-12-04,Josh Jackson,4200,PHO,SG/SF,PHI,21.5856,8.3944,14.99
2017-12-04,Tyson Chandler,4300,PHO,C,PHI,32.4982,6.4218,19.46
2017-12-04,Joakim Noah,3300,NYK,C,IND,,,0.0
2017-12-04,Jarrett Jack,3900,NYK,PG,IND,40.4544,6.5856,23.52
2017-12-04,Jamel Artis,3000,ORL,SG/SF,CHA,,,0.0
2017-12-04,D.J. Augustin,3800,ORL,PG/SG,CHA,18.0294,5.8506,11.94
2017-12-04,Jonathan Isaac,3500,ORL,SF/PF,CHA,,,0.0
2017-12-04,Elfrid Payton,6000,ORL,PG,CHA,55.8,21.7,38.75
2017-12-04,Adreian Payne,3000,ORL,PF,CHA,,,0.0
2017-12-04,Kemba Walker,7500,CHA,PG,ORL,46.461999999999996,25.018,35.74
2017-12-04,Frank Kaminsky,3800,CHA,PF/C,ORL,24.583000000000002,7.1370000000000005,15.86
2017-12-04,Dwight Howard,7700,CHA,C,ORL,55.3896,19.9704,37.68
2017-12-04,Jeremy Lamb,5800,CHA,SG/SF,ORL,44.0379,8.7021,26.37
2017-12-04,Khem Birch,3000,ORL,PF/C,CHA,,,0.0
2017-12-04,Shelvin Mack,3200,ORL,PG,CHA,,,0.0
2017-12-04,Terrence Ross,3700,ORL,SG/SF,CHA,,,0.0
2017-12-04,Nikola Vucevic,7100,ORL,C,CHA,51.696000000000005,20.104,35.9
2017-12-04,Evan Fournier,5500,ORL,SG/SF,CHA,45.8436,14.8764,30.36
2017-12-04,Jonathon Simmons,5000,ORL,SG/SF,CHA,39.3484,9.5316,24.44
2017-12-04,Bismack Biyombo,3300,ORL,PF/C,CHA,16.9725,4.9275,10.95
2017-12-04,Marreese Speights,3100,ORL,PF/C,CHA,18.942,5.6579999999999995,12.3
2017-12-04,Mario Hezonja,3300,ORL,PG/SF,CHA,12.8148,1.6652,7.24
2017-12-04,Arron Afflalo,3400,ORL,SG/SF,CHA,13.855,3.145,8.5
2017-12-04,Marvin Williams,3700,CHA,SF/PF,ORL,28.845,9.615,19.23
2017-12-04,Michael Kidd-Gilchrist,4000,CHA,SF,ORL,27.285999999999998,11.694,19.49
2017-12-04,Courtney Lee,5200,NYK,SG/SF,IND,40.0869,14.4531,27.27
2017-12-04,Tim Hardaway Jr.,6800,NYK,SG/SF,IND,,,0.0
2017-12-04,Kristaps Porzingis,8400,NYK,PF/C,IND,,,0.0
2017-12-04,Wesley Iwundu,0,ORL,SF,CHA,3.096,1.204,2.15
2017-12-04,Frank Ntilikina,3500,NYK,PG/SG,IND,18.144000000000002,7.056,12.6
2017-12-04,Enes Kanter,6200,NYK,PF/C,IND,56.0426,14.8974,35.47
2017-12-04,Kyle O'Quinn,4200,NYK,PF/C,IND,34.5072,6.5728,20.54
2017-12-04,Lance Thomas,3200,NYK,SF/PF,IND,20.0718,2.6082,11.34
2017-12-04,Doug McDermott,3300,NYK,SF/PF,IND,29.6184,4.8216,17.22
2017-12-04,Julyan Stone,3000,CHA,PG/SG,ORL,,,0.0
2017-12-04,Mangok Mathiang,3000,CHA,PF/C,ORL,,,0.0
2017-12-04,Johnny O'Bryant,3000,CHA,PF/C,ORL,,,0.0
2017-12-04,Dwayne Bacon,3300,CHA,SG/SF,ORL,,,0.0
2017-12-04,Malik Monk,3900,CHA,PG/SG,ORL,10.8576,4.2224,7.54
2017-12-04,Cody Zeller,3600,CHA,C,ORL,28.9979,7.9421,18.47
2017-12-04,Michael Carter-Williams,4500,CHA,PG,ORL,30.7824,4.1976,17.49
2017-12-04,Marcus Paige,3000,CHA,PG,ORL,,,0.0
2017-12-04,Treveon Graham,3000,CHA,SG/SF,ORL,,,0.0
2017-12-04,Nicolas Batum,5700,CHA,SG/SF,ORL,40.8938,17.9462,29.42
2017-12-04,J.J. Redick,5300,PHI,SG/SF,PHO,44.457,16.863,30.66
2017-12-04,Robert Covington,6200,PHI,SF/PF,PHO,52.438,14.362,33.4
2017-12-04,Tyler Zeller,3400,BKN,C,ATL,31.6299,4.1101,17.87
2017-12-04,Sean Kilpatrick,3500,BKN,PG/SG,ATL,17.2617,3.9183,10.59
2017-12-04,Joe Harris,4100,BKN,SG/SF,ATL,26.3693,5.2107,15.79
2017-12-04,Quincy Acy,3300,BKN,PF/C,ATL,,,0.0
2017-12-04,Isaiah Whitehead,3300,BKN,PG/SG,ATL,,,0.0
2017-12-04,Yakuba Ouattara,3000,BKN,SG,ATL,,,0.0
2017-12-04,Jeremy Lin,3000,BKN,PG/SG,ATL,,,0.0
2017-12-04,D'Angelo Russell,7200,BKN,PG,ATL,,,0.0
2017-12-04,Jake Wiley,0,BKN,PF,ATL,,,0.0
2017-12-04,Jarrett Allen,3400,BKN,PF/C,ATL,15.5088,6.0312,10.77
2017-12-04,Timofey Mozgov,3200,BKN,C,ATL,,,0.0
2017-12-04,Caris LeVert,4900,BKN,SG/SF,ATL,41.5305,8.8095,25.17
2017-12-04,Jabari Bird,3000,BOS,SG,MIL,,,0.0
2017-12-04,Kadeem Allen,3000,BOS,SG,MIL,,,0.0
2017-12-04,Kyrie Irving,8500,BOS,PG,MIL,54.8208,22.9392,38.88
2017-12-04,DeMarre Carroll,5900,BKN,SF/PF,ATL,44.6783,10.1417,27.41
2017-12-04,Allen Crabbe,4700,BKN,SG/SF,ATL,35.1075,11.3925,23.25
2017-12-04,Spencer Dinwiddie,7000,BKN,PG/SG,ATL,55.5984,15.6816,35.64
2017-12-04,Trevor Booker,5000,BKN,PF/C,ATL,35.4042,10.8758,23.14
2017-12-04,Rondae Hollis-Jefferson,5700,BKN,SF/PF,ATL,44.3336,14.3864,29.36
2017-12-04,Dennis Schroder,8000,ATL,PG,BKN,54.5671,25.0929,39.83
2017-12-04,Taurean Prince,5300,ATL,SG/SF,BKN,46.0908,5.9892,26.04
2017-12-04,Isaiah Taylor,3300,ATL,PG,BKN,21.6888,4.1312,12.91
2017-12-04,Miles Plumlee,3400,ATL,C,BKN,29.8068,3.8732,16.84
2017-12-04,Josh Magette,3000,ATL,PG,BKN,,,0.0
2017-12-04,Luke Babbitt,4000,ATL,SF/PF,BKN,31.86,4.14,18.0
2017-12-04,Mike Muscala,3500,ATL,C,BKN,,,0.0
2017-12-04,LeBron James,11800,CLE,SF/PF,CHI,73.22399999999999,35.256,54.24
2017-12-04,J.R. Smith,4100,CLE,SG/SF,CHI,32.7186,6.7014,19.71
2017-12-04,Kevin Love,8200,CLE,PF/C,CHI,52.3281,14.3319,33.33
2017-12-04,Jae Crowder,3700,CLE,SF/PF,CHI,23.506,8.693999999999999,16.1
2017-12-04,Ersan Ilyasova,4800,ATL,SF/PF,BKN,30.8016,11.9784,21.39
2017-12-04,Tyler Cavanaugh,3300,ATL,PF,BKN,19.3392,7.5208,13.43
2017-12-04,Dewayne Dedmon,5200,ATL,C,BKN,,,0.0
2017-12-04,Marco Belinelli,4400,ATL,SG,BKN,31.6008,9.9792,20.79
2017-12-04,Kent Bazemore,5700,ATL,SG/SF,BKN,46.056000000000004,14.544,30.3
2017-12-04,John Collins,5700,ATL,PF/C,BKN,,,0.0
2017-12-04,Malcolm Delaney,3600,ATL,PG/SG,BKN,,,0.0
2017-12-04,DeAndre Bembry,3900,ATL,SG/SF,BKN,25.56,9.94,17.75
2017-12-04,Tyler Dorsey,3000,ATL,PG/SG,BKN,,,0.0
2017-12-04,Nicolas Brussino,3000,ATL,SG,BKN,,,0.0
2017-12-04,Abdel Nader,3000,BOS,PF,MIL,,,0.0
2017-12-04,Guerschon Yabusele,3000,BOS,PF/C,MIL,,,0.0
2017-12-04,Giannis Antetokounmpo,10600,MIL,SF/PF,BOS,73.6744,38.8056,56.24
2017-12-04,James McAdoo,3000,PHI,PF,PHO,,,0.0
2017-12-04,Jacob Pullen,3000,PHI,PG,PHO,,,0.0
2017-12-04,Nik Stauskas,3000,PHI,PG/SF,PHO,8.4084,3.0316,5.72
2017-12-04,Khris Middleton,6300,MIL,SG/SF,BOS,50.343999999999994,14.616,32.48
2017-12-04,Malcolm Brogdon,4800,MIL,PG/SG,BOS,31.7704,10.3096,21.04
2017-12-04,John Henson,4600,MIL,C,BOS,42.687,7.5329999999999995,25.11
2017-12-04,Tony Snell,3800,MIL,SG/SF,BOS,20.6514,7.0686,13.86
2017-12-04,Eric Bledsoe,6700,MIL,PG/SG,BOS,45.7824,14.4576,30.12
2017-12-04,Jerryd Bayless,3400,PHI,PG/SG,PHO,22.017,13.783,17.9
2017-12-04,Jahlil Okafor,3000,PHI,C,PHO,,,0.0
2017-12-04,Amir Johnson,3700,PHI,PF/C,PHO,25.695999999999998,6.4239999999999995,16.06
2017-12-04,Dario Saric,5600,PHI,PF/C,PHO,41.4104,14.5496,27.98
2017-12-04,Joel Embiid,9800,PHI,C,PHO,85.3358,22.6842,54.01
2017-12-04,Justin Anderson,3000,PHI,SF/PF,PHO,,,0.0
2017-12-04,Timothe Luwawu-Cabarrot,3200,PHI,SG/SF,PHO,20.8152,2.7048,11.76
2017-12-04,Richaun Holmes,3700,PHI,PF/C,PHO,,,0.0
2017-12-04,Furkan Korkmaz,3000,PHI,SG/SF,PHO,,,0.0
2017-12-04,Markelle Fultz,3800,PHI,PG/SG,PHO,,,0.0
2017-12-04,Matthew Dellavedova,3200,MIL,PG/SG,BOS,,,0.0
2017-12-04,Thon Maker,3700,MIL,PF/C,BOS,20.6205,2.6795,11.65
2017-12-04,Terry Rozier,4100,BOS,PG/SG,MIL,26.4825,5.6175,16.05
2017-12-04,Al Horford,7600,BOS,PF/C,MIL,50.4514,17.2686,33.86
2017-12-04,Jayson Tatum,6000,BOS,SF/PF,MIL,32.472,12.628,22.55
2017-12-04,Marcus Smart,5400,BOS,SG/SF,MIL,29.316,12.564,20.94
2017-12-04,Aron Baynes,3600,BOS,C,MIL,27.1719,4.6081,15.89
2017-12-04,Semi Ojeleye,3200,BOS,SG/SF,MIL,11.5344,4.4856,8.01
2017-12-04,Daniel Theis,3700,BOS,PF/C,MIL,9.504,3.696,6.6
2017-12-04,Marcus Morris,4900,BOS,SF/PF,MIL,32.0607,11.5593,21.81
2017-12-04,Shane Larkin,3200,BOS,PG,MIL,,,0.0
2017-12-04,Jaylen Brown,6000,BOS,SG/SF,MIL,42.1575,6.0225,24.09
2017-12-04,Jabari Parker,5200,MIL,SF/PF,BOS,,,0.0
2017-12-04,D.J. Wilson,3000,MIL,PF/C,BOS,,,0.0
2017-12-04,Jason Terry,3000,MIL,PG/SG,BOS,15.5477,3.0723,9.31
2017-12-04,DeAndre Liggins,3500,MIL,PG/SF,BOS,11.0625,1.4375,6.25
2017-12-04,Sterling Brown,3000,MIL,SG,BOS,,,0.0
2017-12-04,Rashad Vaughn,3000,MIL,PG/SF,BOS,,,0.0
2017-12-04,Gary Payton,3000,MIL,SG,BOS,,,0.0
2017-12-04,Joel Bolomboy,3000,MIL,PF,BOS,,,0.0
2017-12-04,Mirza Teletovic,3200,MIL,SF/PF,BOS,,,0.0
2017-12-04,Aaron Gordon,7900,ORL,SF/PF,CHA,54.8044,19.2556,37.03
2017-12-05,Bradley Beal,7600,WAS,SG,POR,51.4435,23.6565,37.55
2017-12-05,Steven Adams,5900,OKC,C,UTA,38.5494,16.1306,27.34
2017-12-05,Carmelo Anthony,6500,OKC,SF/PF,UTA,41.847,15.873,28.86
2017-12-05,Otto Porter,6900,WAS,SF/PF,POR,41.9133,16.7067,29.31
2017-12-05,Marcin Gortat,5200,WAS,C,POR,27.999000000000002,13.481,20.74
2017-12-05,Markieff Morris,4700,WAS,SF/PF,POR,30.1636,11.1564,20.66
2017-12-05,Kelly Oubre,4900,WAS,SG/SF,POR,33.5088,13.0312,23.27
2017-12-05,Dakari Johnson,3300,OKC,C,UTA,,,0.0
2017-12-05,Josh Huestis,3000,OKC,SF/PF,UTA,12.397,10.142999999999999,11.27
2017-12-05,Alex Abrines,3300,OKC,SG/SF,UTA,,,0.0
2017-12-05,Andre Roberson,3500,OKC,SG/SF,UTA,25.7544,9.2856,17.52
2017-12-05,Jerami Grant,3700,OKC,SF/PF,UTA,24.1335,7.0065,15.57
2017-12-05,Raymond Felton,3300,OKC,PG/SG,UTA,21.6766,4.2834,12.98
2017-12-05,Terrance Ferguson,3000,OKC,SG/SF,UTA,2.2608,0.8792,1.57
2017-12-05,Patrick Patterson,3100,OKC,PF/C,UTA,8.1648,1.5552,4.86
2017-12-05,Mike Scott,3100,WAS,PF,POR,14.7488,2.0112,8.38
2017-12-05,Jodie Meeks,3400,WAS,SG,POR,21.0086,4.1514,12.58
2017-12-05,Ed Davis,3300,POR,PF/C,WAS,17.0982,2.2218,9.66
2017-12-05,Pat Connaughton,3600,POR,SG/SF,WAS,22.2585,4.7215,13.49
2017-12-05,Noah Vonleh,4000,POR,PF/C,WAS,21.0501,3.5699,12.31
2017-12-05,Caleb Swanigan,3400,POR,PF,WAS,,,0.0
2017-12-05,Shabazz Napier,3600,POR,PG/SG,WAS,20.8152,2.7048,11.76
2017-12-05,Al-Farouq Aminu,4200,POR,SF/PF,WAS,32.9245,7.9755,20.45
2017-12-05,Meyers Leonard,3200,POR,PF/C,WAS,13.6928,1.8672,7.78
2017-12-05,Moe Harkless,3400,POR,SF/PF,WAS,7.343999999999999,2.8560000000000003,5.1
2017-12-05,Jusuf Nurkic,7200,POR,C,WAS,61.7553,8.0247,34.89
2017-12-05,Tim Frazier,3900,WAS,PG,POR,33.4353,4.3447,18.89
2017-12-05,Ian Mahinmi,3300,WAS,C,POR,24.514,4.3260000000000005,14.42
2017-12-05,Tomas Satoransky ,4100,WAS,PG/SG,POR,30.4992,11.8608,21.18
